Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,Returns6M_Concurrent,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,Returns6M_Subsequent,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian
2007-12-31,ireland,DM,4.491,4,691.997373,84.76,8.91,9.512906846,-0.221171068,0.538,0.136099165,0.102877904,-0.187072642,,,
2008-06-30,ireland,DM,5.052,4,562.543596,62.71,9.27,6.764832794,-0.187072642,1.144,0.292732856,0.221319404,-0.654627632,,,
2008-12-31,ireland,DM,4.266,2.5,194.287014,24.3,7.83,3.103448276,-0.654627632,-0.225,-0.0501002,-0.043842557,-0.031845762,-1.5,-0.375,-0.545454545
2009-06-30,ireland,DM,5.73,1,188.099796,22.97,2.13,10.78403756,-0.031845762,0.678,0.134204276,0.13116657,0.159715654,-3,-0.75,-1.142857143
2009-12-31,ireland,DM,4.839,1,218.142278,25.88,1.52,17.02631579,0.159715654,0.573,0.134317862,0.111652377,-0.202390217,-1.5,-0.6,-0.6
2010-06-30,ireland,DM,5.5,1,173.992415,23.86,0.8,29.825,-0.202390217,-0.23,-0.040139616,-0.044496034,0.026617758,0,0,0
2010-12-31,ireland,DM,9.058,1,178.623703,22.22,-0.45,-49.37777778,0.026617758,4.219,0.871874354,0.80676929,0.172047833,0,0,0
2011-06-30,ireland,DM,11.695,1.25,209.355524,23.77,,,0.172047833,6.195,1.126363636,1.171077505,-0.029825595,0.25,0.25,0.111111111
2011-12-31,ireland,DM,8.207,,203.111371,25.58,1.15,22.24347826,-0.029825595,-0.851,-0.093950099,-0.157928923,0.044645866,,,
2012-06-30,ireland,DM,8.207,,212.179454,26.98,1.23,21.93495935,0.044645866,-3.488,-0.298247114,-0.635684345,0.012166748,,,
2012-12-31,ireland,DM,8.207,0.75,214.760988,26.15,0.95,27.52631579,0.012166748,0,0,0,0.085215263,,,
2013-06-30,ireland,DM,4.109,,233.061902,28.45,-0.49,-58.06122449,0.085215263,-4.098,-0.49932984,-0.746856206,0.300696285,,,
2013-12-31,ireland,DM,3.513,0.25,303.14275,34.77,-0.77,-45.15584416,0.300696285,-4.694,-0.571950774,-0.87111441,0.037644951,-0.5,-0.666666667,-0.25
2014-06-30,ireland,DM,2.355,0.15,314.554544,35.98,-0.78,-46.12820513,0.037644951,-1.754,-0.426867851,-0.331568998,-0.014221044,,,
2014-12-31,ireland,DM,1.25,0.05,310.08125,39.97,0.15,266.4666667,-0.014221044,-2.263,-0.644178765,-0.432737355,0.124273767,-0.2,-0.8,-0.1
2015-06-30,ireland,DM,1.647,0.05,348.616215,48.36,1.94,24.92783505,0.124273767,-0.708,-0.300636943,-0.1369704,0.036153155,-0.1,-0.666666667,-0.05
2015-12-31,ireland,DM,1.152,0.05,361.219791,51.23,2.26,22.66814159,0.036153155,-0.098,-0.0784,-0.019095869,-0.136071193,0,0,0
2016-06-30,ireland,DM,0.52,0,312.068183,42.83,1.9,22.54210526,-0.136071193,-1.127,-0.684274438,-0.221197252,0.075685197,-0.05,-1,-0.025
2016-12-31,ireland,DM,0.751,,335.687125,48.37,1.87,25.86631016,0.075685197,-0.401,-0.348090278,-0.078812893,0.076761934,,,
2017-06-30,ireland,DM,0.9,0,361.455118,47.79,2.16,22.125,0.076761934,0.38,0.730769231,0.074788427,,0,,0
2011-06-30,israel,DM,5.295,3.25,155.601333,257.23,19.44,13.23199588,,,,,-0.220532532,,,
2011-12-31,israel,DM,4.535,,121.286177,197.95,18.45,10.72899729,-0.220532532,,,,-0.064889002,,,
2012-06-30,israel,DM,4.295,,113.416038,182.86,17.2,10.63139535,-0.064889002,-1,-0.188857413,-0.220507166,0.019329277,,,
2012-12-31,israel,DM,3.985,1.75,115.608288,184.15,14.58,12.6303155,0.019329277,-0.55,-0.121278942,-0.124575311,0.022245083,,,
2013-06-30,israel,DM,3.785,,118.180004,185.89,11.67,15.92887746,0.022245083,-0.51,-0.118742724,-0.118742724,0.085110794,,,
2013-12-31,israel,DM,3.645,1,128.238398,198.93,9.86,20.17545639,0.085110794,-0.34,-0.08531995,-0.082125604,0.210856268,-0.75,-0.428571429,-0.428571429
2014-06-30,israel,DM,2.805,0.75,155.278268,238.02,10.15,23.45024631,0.210856268,-0.98,-0.258916777,-0.245922208,0.013908063,,,
2014-12-31,israel,DM,2.305,0.25,157.437888,238.88,15.4,15.51168831,0.013908063,-1.34,-0.367626886,-0.344916345,0.073093778,-0.75,-0.75,-0.75
2015-06-30,israel,DM,2.36,0.1,168.945618,253.82,16.26,15.6100861,0.073093778,-0.445,-0.158645276,-0.117569353,0.028639642,-0.65,-0.866666667,-0.742857143
2015-12-31,israel,DM,2.1,0.1,173.78416,258.76,11.8,21.92881356,0.028639642,-0.205,-0.088937093,-0.055181696,-0.13568308,-0.15,-0.6,-0.2
2016-06-30,israel,DM,1.63,0.1,150.20459,221.78,10.63,20.8635936,-0.13568308,-0.73,-0.309322034,-0.200274348,-0.130720439,0,0,0
2016-12-31,israel,DM,2.18,,130.56978,191.26,10.81,17.69287697,-0.130720439,0.08,0.038095238,0.024806202,,,,
1993-06-30,italy,DM,11.413,,,,,,,,,,,,,
1993-12-31,italy,DM,8.654,,,,,,,,,,,,,
1994-06-30,italy,DM,10.712,,,,,,,-0.701,-0.061421186,-0.065440627,,,,
1994-12-31,italy,DM,12.402,,,,,,,3.748,0.433094523,0.33880226,,,,
1995-06-30,italy,DM,12.641,,,43.51,0.95,45.8,,1.929,0.180078417,0.169017787,,,,
1995-12-31,italy,DM,10.868,,,43.02,1.4,30.72857143,,-1.534,-0.123689727,-0.137695795,,,,
1996-06-30,italy,DM,9.413,,,46.55,2.82,16.5070922,,-3.228,-0.255359544,-0.297018771,,,,
1996-12-31,italy,DM,7.541,,,45.71,3.15,14.51111111,,-3.327,-0.306128082,-0.308341057,,,,
1997-06-30,italy,DM,6.837,,,56.46,3.2,17.64375,,-2.576,-0.273664082,-0.240477969,,,,
1997-12-31,italy,DM,5.645,,517.398,71.02,3.56,19.9494382,,-1.896,-0.25142554,-0.18842236,0.331721421,,,
1998-06-30,italy,DM,5.072,,689.03,94.63,4.19,22.58472554,0.331721421,-1.765,-0.258154161,-0.18750664,0.145301366,,,
1998-12-31,italy,DM,4.033,3,789.147,100,4.04,24.75247525,0.145301366,-1.612,-0.285562445,-0.178446892,-0.130196275,,,
1999-06-30,italy,DM,4.837,2.5,686.403,98.46,3.77,26.11671088,-0.130196275,-0.235,-0.046332808,-0.027155073,0.146657284,,,
1999-12-31,italy,DM,5.579,3,787.069,115.41,3.86,29.89896373,0.146657284,1.546,0.383337466,0.190923124,0.039357413,0,0,0
2000-06-30,italy,DM,5.59,4.25,818.046,124.61,6.43,19.37947123,0.039357413,0.753,0.155675005,0.099854131,-0.050652408,1.75,0.7,0.583333333
2000-12-31,italy,DM,5.263,,776.61,119.9,4.77,25.13626834,-0.050652408,-0.316,-0.056640975,-0.043956044,-0.208879618,,,
2001-06-30,italy,DM,5.498,,614.392,103.34,5.73,18.03490401,-0.208879618,-0.092,-0.016457961,-0.013456194,-0.072069623,,,
2001-12-31,italy,DM,5.271,3.25,570.113,91.15,5.79,15.74265976,-0.072069623,0.008,0.001520046,0.001281846,0.013125468,,,
2002-06-30,italy,DM,5.188,,577.596,81.26,3.16,25.71518987,0.013125468,-0.31,-0.05638414,-0.054915855,-0.085284524,,,
2002-12-31,italy,DM,4.427,2.75,528.336,69.6,1.81,38.45303867,-0.085284524,-0.844,-0.160121419,-0.150244771,0.159689815,-0.5,-0.153846154,-0.166666667
2003-06-30,italy,DM,3.899,2,612.705878,72.18,2.25,32.08,0.159689815,-1.289,-0.24845798,-0.23059034,0.188508583,,,
2003-12-31,italy,DM,4.423,2,728.206195,78.07,3.5,22.30571429,0.188508583,-0.004,-0.000903546,-0.000716268,0.053171506,-0.75,-0.272727273,-0.260869565
2004-06-30,italy,DM,4.504,2,766.926015,83.05,4.15,20.01204819,0.053171506,0.605,0.155167992,0.108442373,0.257962405,0,0,0
2004-12-31,italy,DM,3.832,2,964.764094,93.15,4.16,22.39182692,0.257962405,-0.591,-0.133619715,-0.106707592,-0.043535674,0,0,0
2005-06-30,italy,DM,3.35,2,922.762439,97.47,6.69,14.56950673,-0.043535674,-1.154,-0.256216696,-0.209894507,0.065333046,0,0,0
2005-12-31,italy,DM,3.509,,983.04932,105.97,7.58,13.98021108,0.065333046,-0.323,-0.084290188,-0.059987,0.132991442,,,
2006-06-30,italy,DM,4.377,2.75,1113.786467,107.67,8.91,12.08417508,0.132991442,1.027,0.306567164,0.194839689,0.169389798,0.75,0.375,0.285714286
2006-12-31,italy,DM,4.202,,1302.450532,121.4,9.02,13.45898004,0.169389798,0.693,0.197492163,0.131573951,0.051590435,,,
2007-06-30,italy,DM,4.803,,1369.644522,121.39,8.58,14.14801865,0.051590435,0.426,0.097326936,0.080942428,0.008540723,,,
2007-12-31,italy,DM,4.652,4,1381.342276,112.41,8.57,13.11668611,0.008540723,0.45,0.107091861,0.086116161,-0.164387278,,,
2008-06-30,italy,DM,5.171,4,1154.267179,84.3,9.34,9.025695931,-0.164387278,0.368,0.07661878,0.070932922,-0.401353269,,,
2008-12-31,italy,DM,4.382,2.5,690.998273,56.64,9.63,5.881619938,-0.401353269,-0.27,-0.058039553,-0.052128584,0.024358277,-1.5,-0.375,-0.545454545
2009-06-30,italy,DM,4.434,1,707.8298,56.09,6.22,9.017684887,0.024358277,-0.737,-0.142525624,-0.142525624,0.235614847,-3,-0.75,-1.142857143
2009-12-31,italy,DM,4.142,1,874.60501,67.29,2.52,26.70238095,0.235614847,-0.24,-0.054769512,-0.046861271,-0.272951904,-1.5,-0.6,-0.6
2010-06-30,italy,DM,4.094,1,635.879907,55.99,4.72,11.86228814,-0.272951904,-0.34,-0.076680198,-0.0670347,0.168994813,0,0,0
2010-12-31,italy,DM,4.815,1,743.340313,59.28,4.66,12.72103004,0.168994813,0.673,0.162481893,0.135836109,0.108207663,0,0,0
2011-06-30,italy,DM,4.882,1.25,823.775431,59.42,4.99,11.90781563,0.108207663,0.788,0.192476795,0.161409259,-0.306785282,0.25,0.25,0.111111111
2011-12-31,italy,DM,7.108,,571.053253,45.48,3.15,14.43809524,-0.306785282,2.293,0.476220145,0.460719309,-0.042335948,,,
2012-06-30,italy,DM,5.819,,546.877172,43.36,-8.31,-5.217809868,-0.042335948,0.937,0.191929537,0.184739748,0.174485756,,,
2012-12-31,italy,DM,4.497,0.75,642.299449,48.63,-4.08,-11.91911765,0.174485756,-2.611,-0.367332583,-0.524613221,-0.090355301,,,
2013-06-30,italy,DM,4.545,,584.264289,43.87,0.83,52.85542169,-0.090355301,-1.274,-0.218937962,-0.260958624,0.323932988,,,
2013-12-31,italy,DM,4.125,0.25,773.526766,54.38,0.46,118.2173913,0.323932988,-0.372,-0.082721815,-0.076551086,0.14452143,-0.5,-0.666666667,-0.25
2014-06-30,italy,DM,2.846,0.15,885.31796,61.66,-0.43,-143.3953488,0.14452143,-1.699,-0.373817382,-0.351250775,-0.209533226,,,
2014-12-31,italy,DM,1.89,0.05,699.814432,54.85,-0.12,-457.0833333,-0.209533226,-2.235,-0.541818182,-0.463116453,0.094957479,-0.2,-0.8,-0.1
2015-06-30,italy,DM,2.334,0.05,766.267046,64.19,-0.56,-114.625,0.094957479,-0.512,-0.179901616,-0.106334372,-0.065716945,-0.1,-0.666666667,-0.05
2015-12-31,italy,DM,1.596,0.05,715.910317,61.26,1.33,46.06015038,-0.065716945,-0.294,-0.155555556,-0.061135371,-0.208944342,0,0,0
2016-06-30,italy,DM,1.258,0,566.324907,46.15,1.19,38.78151261,-0.208944342,-1.076,-0.46101114,-0.22402665,0.131987368,-0.05,-1,-0.025
2016-12-31,italy,DM,1.815,,641.072641,54.72,2.47,22.15384615,0.131987368,0.219,0.137218045,0.046324696,0.156662302,,,
2017-06-30,italy,DM,2.158,0,741.504557,57.39,-1.52,-37.75657895,0.156662302,0.9,0.715421304,0.193465176,,0,,0
1989-06-30,japan,DM,5.46,,,,,,,,,,,,,
1989-12-31,japan,DM,5.74,,,,,,,,,,,,,
1990-06-30,japan,DM,6.65,,,,,,,1.19,0.217948718,0.207317073,,,,
1990-12-31,japan,DM,6.53,,,,,,,0.79,0.137630662,0.128769356,,,,
1991-06-30,japan,DM,6.86,,,,,,,0.21,0.031578947,0.032159265,,,,
1991-12-31,japan,DM,5.42,,,,,,,-1.11,-0.169984686,-0.180929095,,,,
1992-06-30,japan,DM,5.52,,,,,,,-1.34,-0.195335277,-0.233449477,,,,
1992-12-31,japan,DM,4.775,,,,,,,-0.645,-0.11900369,-0.114564831,,,,
1993-06-30,japan,DM,4.699,,,,,,,-0.821,-0.148731884,-0.148731884,,,,
1993-12-31,japan,DM,3.325,,,,,,,-1.45,-0.303664921,-0.264116576,,,,
1994-06-30,japan,DM,4.394,,,,,,,-0.305,-0.064907427,-0.055860806,,,,
1994-12-31,japan,DM,4.57,,,,,,,1.245,0.37443609,0.228860294,,,,
1995-06-30,japan,DM,2.785,,,721.17,8.81,81.85811578,,-1.609,-0.366181156,-0.296863469,,,,
1995-12-31,japan,DM,3.07,,,959.36,8.83,108.6477916,,-1.5,-0.328227571,-0.294261893,,,,
1996-06-30,japan,DM,3.23,,,1028.74,8.83,116.5050963,,0.445,0.15978456,0.093193717,,,,
1996-12-31,japan,DM,2.765,,,906.92,9.21,98.47122693,,-0.305,-0.099348534,-0.064386743,,,,
1997-06-30,japan,DM,2.639,,,972.11,18.58,52.32023681,,-0.591,-0.182972136,-0.125771441,,,,
1997-12-31,japan,DM,1.94,,3083.327,770.46,18.28,42.14770241,,-0.825,-0.298372514,-0.178012731,-0.026088702,,,
1998-06-30,japan,DM,1.615,,3002.887,798.09,5.58,143.0268817,-0.026088702,-1.024,-0.388025767,-0.224070022,0.078646982,,,
1998-12-31,japan,DM,2.218,,3239.055,696.91,6.72,103.7068452,0.078646982,0.278,0.143298969,0.062025881,0.207152086,,,
1999-06-30,japan,DM,1.87,,3910.032,899.69,-9.1,-98.86703297,0.207152086,0.255,0.157894737,0.058033682,0.338082399,,,
1999-12-31,japan,DM,1.675,,5231.945,1015.32,-5.21,-194.8790787,0.338082399,-0.543,-0.244815149,-0.140691799,-0.053732407,,,
2000-06-30,japan,DM,1.761,,4950.82,990.74,10.9,90.89357798,-0.053732407,-0.109,-0.05828877,-0.032781955,-0.240809199,,,
2000-12-31,japan,DM,1.646,,3758.617,809.54,14.8,54.69864865,-0.240809199,-0.029,-0.017313433,-0.008848207,-0.082590751,,,
2001-06-30,japan,DM,1.194,,3448.19,808.09,19.43,41.58980957,-0.082590751,-0.567,-0.32197615,-0.175541796,-0.230484399,,,
2001-12-31,japan,DM,1.368,,2653.436,651.39,5.71,114.0788091,-0.230484399,-0.278,-0.168894289,-0.088253968,0.081610033,,,
2002-06-30,japan,DM,1.32,,2869.983,641.69,-10.93,-58.70905764,0.081610033,0.126,0.105527638,0.041042345,-0.170506585,,,
2002-12-31,japan,DM,0.909,,2380.632,525.17,-2.77,-189.5920578,-0.170506585,-0.459,-0.335526316,-0.156789069,0.029206084,,,
2003-06-30,japan,DM,0.846,,2450.160938,543.82,4.46,121.9327354,0.029206084,-0.474,-0.359090909,-0.170197487,0.320487688,,,
2003-12-31,japan,DM,1.37,,3235.407352,638.37,5.08,125.6633858,0.320487688,0.461,0.507150715,0.166126126,0.107327643,,,
2004-06-30,japan,DM,1.786,,3582.655998,715.8,28.38,25.22198732,0.107327643,0.94,1.111111111,0.339963834,0.046339952,,,
2004-12-31,japan,DM,1.441,,3748.676104,700.24,33,21.21939394,0.046339952,0.071,0.051824818,0.026276832,-0.058445748,,,
2005-06-30,japan,DM,1.174,,3529.581925,708.43,36.76,19.27176279,-0.058445748,-0.612,-0.342665174,-0.231906025,0.333108358,,,
2005-12-31,japan,DM,1.48,,4705.315163,1000.95,41.24,24.27133851,0.333108358,0.039,0.027064539,0.016059296,0.019073898,,,
2006-06-30,japan,DM,1.93,,4795.063866,982.1,51.84,18.94483025,0.019073898,0.756,0.6439523,0.34084761,0.042559192,,,
2006-12-31,japan,DM,1.685,,4999.137912,1061.9,52.41,20.2614005,0.042559192,0.205,0.138513514,0.098605099,0.02848395,,,
2007-06-30,japan,DM,1.879,,5141.533105,1125.18,50.71,22.18852297,0.02848395,-0.051,-0.02642487,-0.02628866,-0.068860409,,,
2007-12-31,japan,DM,1.51,,4787.485034,941.63,53.27,17.67655341,-0.068860409,-0.175,-0.103857567,-0.090439276,-0.055341696,,,
2008-06-30,japan,DM,1.601,,4522.537494,835.83,49.25,16.97116751,-0.055341696,-0.278,-0.147951038,-0.144041451,-0.250638248,,,
2008-12-31,japan,DM,1.174,0.1,3389.016618,530.85,44.31,11.98036561,-0.250638248,-0.336,-0.222516556,-0.176424258,0.025918359,,,
2009-06-30,japan,DM,1.359,0.1,3476.854366,573.96,-13.45,-42.67360595,0.025918359,-0.242,-0.151155528,-0.128791911,0.035702866,,,
2009-12-31,japan,DM,1.295,0.1,3600.988033,569.35,-19.5,-29.1974359,0.035702866,0.121,0.10306644,0.064550547,-0.027116676,0,0,0
2010-06-30,japan,DM,1.091,0.1,3503.341206,521.84,28.34,18.41354975,-0.027116676,-0.268,-0.197203826,-0.143315508,0.186540761,0,0,0
2010-12-31,japan,DM,1.128,0.1,4156.857141,562.29,35.02,16.05625357,0.186540761,-0.167,-0.128957529,-0.091356674,-0.047577456,0,0,0
2011-06-30,japan,DM,1.14,0.1,3959.084452,527.44,28.12,18.75675676,-0.047577456,0.049,0.044912924,0.02743561,-0.100517813,0,0,0
2011-12-31,japan,DM,0.988,,3561.125943,446.93,23.95,18.66096033,-0.100517813,-0.14,-0.124113475,-0.078939949,0.031388165,,,
2012-06-30,japan,DM,0.837,,3672.90315,472.59,21.99,21.49113233,0.031388165,-0.303,-0.265789474,-0.172061329,0.048876789,,,
2012-12-31,japan,DM,0.791,0.1,3852.422863,531.17,19.42,27.35169928,0.048876789,-0.197,-0.199392713,-0.114335461,0.16548463,,,
2013-06-30,japan,DM,0.853,,4489.939636,704.27,30.26,23.27395902,0.16548463,0.016,0.01911589,0.009495549,0.09107621,,,
2013-12-31,japan,DM,0.741,0.1,4898.86632,806.64,50.1,16.1005988,0.09107621,-0.05,-0.063211125,-0.029761905,0.006792178,0,0,0
2014-06-30,japan,DM,0.566,0.1,4932.14029,775.27,52.54,14.7558051,0.006792178,-0.287,-0.336459555,-0.171343284,-0.046694374,,,
2014-12-31,japan,DM,0.329,0.1,4701.837089,867.95,54.38,15.96083119,-0.046694374,-0.412,-0.556005398,-0.248118037,0.136169969,0,0,0
2015-06-30,japan,DM,0.465,0.1,5342.086102,998.08,54.5,18.3133945,0.136169969,-0.101,-0.17844523,-0.061360875,-0.035628786,0,0,0
2015-12-31,japan,DM,0.265,0.1,5151.754058,938.4,55.06,17.04322557,-0.035628786,-0.064,-0.194528875,-0.039251763,-0.055755517,0,0,0
2016-06-30,japan,DM,-0.217,-0.1,4864.515348,748.25,46.86,15.96777636,-0.055755517,-0.682,-1.466666667,-0.422291022,0.084208872,-0.2,-2,-2
2016-12-31,japan,DM,0.046,,5274.150697,914,45.86,19.93022242,0.084208872,-0.219,-0.826415094,-0.13619403,0.099207536,,,
2017-06-30,japan,DM,0.086,-0.1,5797.386192,958.65,57.22,16.75375743,0.099207536,0.303,-1.396313364,0.189256715,,0,0,0
2005-06-30,malaysia,EM,4.25,2.7,148.839287,324.6,22.63,14.34379143,,,,,0.040954436,,,
2005-12-31,malaysia,EM,4.238,,154.934916,329.03,23.21,14.17621715,0.040954436,,,,0.071926653,,,
2006-06-30,malaysia,EM,5.05,3.5,166.078866,338.47,33.3,10.16426426,0.071926653,0.8,0.188235294,0.188235294,0.279372217,0.8,0.296296296,0.258064516
2006-12-31,malaysia,EM,3.78,,212.476687,408.81,34.25,11.93605839,0.279372217,-0.458,-0.108069844,-0.107917059,0.287267563,,,
2007-06-30,malaysia,EM,3.54,,273.514347,508.05,27.31,18.6030758,0.287267563,-1.51,-0.299009901,-0.356300142,0.134765984,,,
2007-12-31,malaysia,EM,4.142,3.5,310.374777,542.4,31.9,17.0031348,0.134765984,0.362,0.095767196,0.086396181,-0.175793264,,,
2008-06-30,malaysia,EM,4.858,3.5,255.812982,435.2,33.67,12.92545293,-0.175793264,1.318,0.372316384,0.310995753,-0.28672134,,,
2008-12-31,malaysia,EM,3.218,3.25,182.465941,321.24,25.4,12.64724409,-0.28672134,-0.924,-0.223080637,-0.22052506,0.241455555,-0.25,-0.071428571,-0.071428571
2009-06-30,malaysia,EM,4.37,2,226.523356,399.78,19.85,20.14005038,0.241455555,-0.488,-0.100452861,-0.115148655,0.22487656,-1.5,-0.428571429,-0.444444444
2009-12-31,malaysia,EM,4.286,2,277.463149,469.8,25.93,18.11801003,0.22487656,1.068,0.331883157,0.251649387,0.093088744,-1.25,-0.384615385,-0.384615385
2010-06-30,malaysia,EM,3.957,2.5,303.291845,479.37,30.19,15.87843657,0.093088744,-0.413,-0.094508009,-0.097451628,0.253379355,0.5,0.25,0.168067227
2010-12-31,malaysia,EM,4.038,2.75,380.139737,560.61,31.5,17.79714286,0.253379355,-0.248,-0.057862809,-0.059188544,0.079510822,0.75,0.375,0.272727273
2011-06-30,malaysia,EM,3.929,3,410.36496,584.92,34.33,17.03815904,0.079510822,-0.028,-0.007076068,-0.006760019,-0.072561597,0.5,0.2,0.173913043
2011-12-31,malaysia,EM,3.699,,380.588223,559.51,33.29,16.80714929,-0.072561597,-0.339,-0.083952452,-0.082885086,0.046045792,,,
2012-06-30,malaysia,EM,3.516,,398.112709,576.71,38.23,15.08527335,0.046045792,-0.413,-0.105115806,-0.102278356,0.092359383,,,
2012-12-31,malaysia,EM,3.503,3,434.882153,597.8,39.17,15.26167986,0.092359383,-0.196,-0.052987294,-0.049030644,0.052954767,,,
2013-06-30,malaysia,EM,3.633,,457.911236,639.44,38.87,16.45073321,0.052954767,0.117,0.033276451,0.029567854,0.022610849,,,
2013-12-31,malaysia,EM,4.128,3,468.264998,667.02,38.11,17.50249278,0.022610849,0.625,0.178418498,0.156347717,0.030805824,0,0,0
2014-06-30,malaysia,EM,4.043,3,482.690287,664.17,39.93,16.63335838,0.030805824,0.41,0.11285439,0.101535414,-0.133326975,,,
2014-12-31,malaysia,EM,4.147,3.25,418.334651,616.53,40.01,15.40939765,-0.133326975,0.019,0.004602713,0.004702388,-0.093622225,0.25,0.083333333,0.083333333
2015-06-30,malaysia,EM,4.009,3.25,379.16923,594.51,36.33,16.36416185,-0.093622225,-0.034,-0.008409597,-0.00842001,-0.118006685,0.25,0.083333333,0.083333333
2015-12-31,malaysia,EM,4.169,3.25,334.424726,587.37,33.26,17.65995189,-0.118006685,0.022,0.00530504,0.005444871,0.065327101,0,0,0
2016-06-30,malaysia,EM,3.753,3.25,356.271724,578.8,32.09,18.03677158,0.065327101,-0.256,-0.063856323,-0.063397722,-0.097854662,0,0,0
2016-12-31,malaysia,EM,4.217,,321.408875,572.52,33.43,17.12593479,-0.097854662,0.048,0.011513552,0.011879718,0.138554572,,,
2017-06-30,malaysia,EM,3.91,3,365.941544,614.25,36.37,16.88891944,0.138554572,0.157,0.0418332,0.038880634,,-0.25,-0.076923077,-0.083333333
2001-12-31,mexico,EM,10.143,,118.408,1698.24,121.82,13.94056805,,,,,-0.046897169,,,
2002-06-30,mexico,EM,10.089,,112.855,1597.69,123.28,12.9598475,-0.046897169,,,,-0.090478933,,,
2002-12-31,mexico,EM,9.529,,102.644,1442.84,100.25,14.39241895,-0.090478933,-0.614,-0.060534359,-0.060858361,0.154426026,,,
2003-06-30,mexico,EM,8.231,,118.494905,1637.31,119.67,13.68187516,0.154426026,-1.858,-0.184160967,-0.189417882,0.150483095,,,
2003-12-31,mexico,EM,8.66,,136.326385,1873.05,134.66,13.90947572,0.150483095,-0.869,-0.091195299,-0.091195299,0.146694039,,,
2004-06-30,mexico,EM,10.621,,156.324653,2114.1,142.95,14.78908709,0.146694039,2.39,0.290365691,0.243653787,0.293456477,,,
2004-12-31,mexico,EM,10.272,,202.199135,2715.56,206.21,13.16890548,0.293456477,1.612,0.186143187,0.159777976,0.100972079,,,
2005-06-30,mexico,EM,10.272,,222.615602,2940.26,265.95,11.05568716,0.100972079,-0.349,-0.032859429,-0.034499802,0.354381612,,,
2005-12-31,mexico,EM,8.24,,301.506478,3943.63,274.25,14.37969006,0.354381612,-2.032,-0.197819315,-0.201407473,0.030084017,,,
2006-06-30,mexico,EM,9.091,,310.577004,4016.03,289.83,13.85650209,0.030084017,-1.181,-0.114972741,-0.120399633,0.373115451,,,
2006-12-31,mexico,EM,7.405,,426.458083,5483.3,342.89,15.99142582,0.373115451,-0.835,-0.101334951,-0.087627243,0.197236348,,,
2007-06-30,mexico,EM,7.699,,510.571118,6497.01,361.53,17.97087379,0.197236348,-1.392,-0.153118469,-0.149516649,-0.063225568,,,
2007-12-31,mexico,EM,7.898,,478.289969,5992.14,398.21,15.04768841,-0.063225568,0.493,0.066576637,0.054229458,0.00319506,,,
2008-06-30,mexico,EM,9.239,7.75,479.818134,5947.25,432.03,13.76582645,0.00319506,1.54,0.200025977,0.168030551,-0.43120771,,,
2008-12-31,mexico,EM,7.96,8.25,272.916855,3356.77,218.38,15.37123363,-0.43120771,0.062,0.007850089,0.006819932,0.166505455,,,
2009-06-30,mexico,EM,8.181,4.75,318.359,3885.44,204.52,18.99784862,0.166505455,-1.058,-0.114514558,-0.119204552,0.342768039,-3,-0.387096774,-0.387096774
2009-12-31,mexico,EM,8.006,4.5,427.48229,5138.14,288.73,17.79565684,0.342768039,0.046,0.005778894,0.005311778,-0.018932052,-3.75,-0.454545455,-0.6
2010-06-30,mexico,EM,6.889,4.5,419.389173,5009.6,285.41,17.55229319,-0.018932052,-1.292,-0.157926904,-0.152899408,0.300762798,-0.25,-0.052631579,-0.052631579
2010-12-31,mexico,EM,6.96,4.5,545.525834,6473.42,299.55,21.61048239,0.300762798,-1.046,-0.130652011,-0.126941748,0.000510619,0,0,0
2011-06-30,mexico,EM,7.004,4.5,545.80439,6422.77,280.85,22.86904041,0.000510619,0.115,0.016693279,0.013963937,-0.121591424,0,0,0
2011-12-31,mexico,EM,6.509,,479.439257,5602.12,212.73,26.33441452,-0.121591424,-0.451,-0.064798851,-0.054792856,0.143110515,,,
