"","Date","Americas","Americas","Americas","Asia-Pacific","Asia-Pacific","Asia-Pacific","Europe","Australia","Austria","Belgium","Brazil","Canada","Chile","China","Colombia","Czech Republic","Denmark","EAFE","Egypt","Emerging","Finland","France","Germany","Greece","Hong Kong","Hungary","India","Indonesia","Ireland","Israel","Italy","Japan","Korea, Republic of","Malaysia","Mexico","Netherlands","New Zealand","Norway","Peru","Philippines","Poland","Portugal","Qatar","Russian Federation","Singapore","South Africa","Spain","Sweden","Switzerland","Taiwan, Province of China","Thailand","Turkey","United Arab Emirates","United Kingdom","United States","Developed"
"525",2013-08-30,149.22,155.54,154.32,154.1,224.29,187.15,158.83,3151.85,2876.73,7560.26,450.18,4602.86,403.31,357.18,4157.94,725.99,15385.42,4509.81,622.12,378.5,646.77,4585.06,4561.08,29.72,42190.36,266.04,362.32,1293.73,260.76,116.3,650.12,4419.82,596.72,427.6,555.08,9935.06,338.47,8201.14,1324.26,411.84,234.04,181.76,157.88,47.87,10639.71,466.29,2684.47,19218.45,9179,194.73,910.99,249.82,59.64,5453.21,4043.55,3819.24
"526",2013-09-30,155.9,159.52,159.75,164.76,239.78,200.09,170.41,3379.59,3056.19,8072.7,506.16,4782.65,426.9,375.96,4296.57,782.11,16066.09,4843.22,665.98,403.12,756.95,4963.07,4956.38,33.96,44678.37,278.1,395.62,1244.74,272.32,120.77,698.98,4789.02,637.13,444.17,573.05,10506.34,391.95,8407.41,1347.71,431.02,246.4,190.43,157.24,52.78,11356.49,501.65,3068.89,20542.67,9804.65,200.05,1002.5,281.82,62.59,5757.02,4175.55,4010.24
"527",2013-10-31,162.24,166.88,166.68,170.65,244.38,205.59,177.76,3567.71,3167.08,8464.34,536.77,4939.72,430.33,385.39,4308.18,871.95,16332.69,5006.06,731.23,422.7,806.52,5164.19,5239.41,39.51,45603.46,279.97,437.39,1361.3,292.06,121.09,782.46,4788.97,665.58,469.83,596.23,11007.21,398.82,8998.39,1452,465.17,264.11,191.54,159.84,55.18,11762.29,527.43,3352.01,20576.45,10055.56,208.93,1066.91,296.89,64.36,5958.66,4359.33,4167.22
"528",2013-11-29,166.26,170.16,170.39,171.25,243.43,205.55,179.48,3410.71,3246.27,8404.82,501.07,4894.81,403.27,404.13,3906.87,818.22,17101.2,5044.4,729.56,416.52,835.16,5176.54,5462.23,38.27,46109.01,263.02,422.55,1195.31,305.37,128.59,768.1,4860.19,673.89,461.59,612.75,11162.2,377.48,8764.61,1319.83,438.06,268.02,197.9,168.91,52.44,11586.59,507.38,3341.81,20802.71,10117.08,205.75,972.92,285.17,63.62,6018.76,4480.64,4241.28
"529",2013-12-31,170.71,173.65,174.42,170.99,241.69,204.67,183.11,3350.13,3153.96,8717.62,478,4973.71,396.92,390.27,3820.08,785.12,17715.25,5119.88,794.99,410.5,846.41,5261.6,5614.37,37.39,46173.86,260.57,436.52,1185.69,303.14,128.24,773.53,4898.87,662.8,468.26,620.06,11412.47,375.91,8903.25,1388,409.41,255.73,192.86,168.01,53.57,11437.78,513.3,3418.4,21607.24,10223.32,208.69,897.83,242.03,74.42,6183.39,4598.64,4331.02
"530",2014-01-31,164.85,166.75,167.97,163.28,230.45,195.3,175.63,3168.47,3075.71,8188.53,427.36,4767.86,347.48,364.12,3342.1,762.09,18301.65,4913.72,842.83,383.85,781.9,5001.34,5337.17,37.33,43586.37,249.2,419.95,1236.16,312.19,133.37,777.58,4709.86,625.85,442.12,579.69,10753.78,381.89,8330.78,1392.06,410.38,240.97,187.99,179.65,47.8,10688.24,461.62,3350.16,20751.35,10023.11,201.82,879.37,209.92,81.3,5917.78,4441.15,4170.61
"531",2014-02-28,173.48,173.06,175.55,167.77,235.29,200.04,188.08,3413.15,3156.62,8938.73,442.69,4978.85,376.67,373.68,3470.51,827.62,21023.62,5186.89,889.81,396.56,865.55,5424.56,5694.9,43.7,45636.12,234.3,434.34,1362.53,372.18,142.98,833.01,4684.6,647.04,460.03,558.32,11403.69,410.63,8959.17,1422.23,450.36,269.9,208.1,193.06,46.74,11050.55,504.27,3499.4,22247.5,10711.63,205.26,918.58,217.14,87.53,6333.06,4646.67,4379.39
"532",2014-03-31,172.12,177.91,177.27,167.76,237.91,201.13,186.29,3548.5,3066.41,8924.96,491.38,5051.32,387.25,367.38,4015.84,844.6,20555.28,5153.83,868.07,408.73,846.15,5414.54,5595.63,44.16,44621.59,237.88,472.15,1436.92,345.6,151.94,886.39,4624.27,648.26,466.33,589.25,11533.18,437.42,9097.5,1448.6,450.15,264.54,211.62,193.19,45.66,11334.33,537.5,3581.72,22160.72,10707.52,210.99,964.19,253.6,92.96,6132.17,4676.54,4385.73
"533",2014-04-30,172.57,180.28,178.69,166.27,238.19,200.34,190.54,3614.85,3080.32,9118.19,509.85,5198.07,392.75,359,4131.73,862.25,20674.98,5228.33,937.21,410.1,864.15,5568.11,5643.64,40.06,45786.19,236.81,466.93,1453.08,348.49,148.97,900.54,4504.88,659.14,471.97,591.01,11349.18,455.63,9519.1,1549.53,468.77,263.3,214.54,210.12,42.84,11783.32,535.88,3687.82,22210.22,10873.16,213.5,1003.9,272.25,104.52,6410.18,4703.09,4430.67
"534",2014-05-30,177.8,182.49,182.48,172.12,246.68,207.44,192.78,3654.59,3062.32,9246.67,500.91,5238.69,399.65,375.74,4132.14,846.05,20435.62,5313.24,900.22,424.41,886.68,5588.18,5725.47,39.72,47972.1,266.82,511.64,1457.99,335.06,150.3,890.7,4687.04,683.99,478.97,609.07,11480.75,427.07,9976.11,1547.86,478.25,263.6,211.45,233.65,48.17,12006.4,545.89,3776,22366.41,10991.93,221.91,971.71,299.03,115.73,6462.12,4812.04,4517.84
"535",2014-06-30,182.11,186.95,186.92,176.91,254.87,213.77,192.76,3646.86,3047.92,9375.3,528.17,5550.18,395.76,387.66,4331.58,855.26,21208.52,5364.47,877.51,435.69,883.02,5506.44,5687.74,39.41,48306.12,248.76,531.96,1442.59,314.56,155.28,885.32,4932.14,689.67,482.69,627.85,11590.82,432.2,9994.52,1571.51,490.96,261.63,206.16,182.75,50.78,11981.13,561.83,3838.58,21963.77,10931.49,232.72,1037.84,291.86,87.86,6503.32,4912.78,4598.66
"536",2014-07-31,180.15,184.26,184.57,180.89,261.12,218.79,185.29,3751.22,2697.79,8995.3,538.03,5545.85,376.37,418.99,4336.54,822.25,20698.67,5259.21,978.63,444.11,876.99,5174.59,5321.46,36.12,51264.44,220.89,538.41,1560.34,303.28,156.76,837.79,4960.7,702.16,483.1,636.5,10975.84,424.99,9617.05,1561.32,494.8,246.24,173.54,205.4,46.05,12483.27,566.88,3715.46,21265.76,10496.55,232.91,1055.38,303.34,102.7,6421.15,4841.88,4525.27
"537",2014-08-29,188.33,190.54,191.92,180,260.38,217.95,185.96,3790.04,2637.39,9223.41,597.43,5670.09,374.62,419.93,4427,859.72,20427.77,5251.12,1063.06,454.12,880.56,5232.15,5273.83,36.06,50780.76,220.51,552.23,1539.28,313.22,152.46,818.93,4852.98,696.7,489.06,668.55,11201.64,420.33,9795.2,1652.81,508.15,250.74,170.92,207.76,45.39,12342.13,577.87,3665.64,21218.6,10726.98,241.32,1112.78,292.99,102.65,6445.12,5033.03,4624.99
"538",2014-09-30,184.05,185.64,187.27,172.71,246.26,207.61,178.82,3357.55,2389.87,9024.33,482.62,5302.34,364.88,393.15,3972.66,889.26,20396.98,5049.27,1124.86,420.46,857.58,5045.22,5052.59,31.52,47057.92,216.83,544.4,1491.87,304.43,155.54,808.18,4818.47,639.54,467.37,640.77,11047.06,393.63,9253.02,1546.36,510.74,254.93,154.72,215.09,42.82,11838.22,524.72,3551.32,20688.94,10447.45,224.43,1116.93,257.49,108,6109.34,4952.13,4499.46
"539",2014-10-31,188.6,188.19,190.9,174.98,248.54,209.94,174.19,3534.85,2407.51,8840.38,484.97,5149.9,362.44,410.1,3822.94,795.85,19908.69,4975.95,1046.35,425.42,853.53,4822.98,4950.33,26.85,50257.67,210.75,565.92,1496.8,297.52,153.78,761.06,4755.67,619.36,468.09,637.82,10807.61,391.6,8342.26,1539.13,508.11,245.56,141.41,212.28,42.27,11702.67,559.53,3411.77,20364.01,10369.94,230.04,1111.24,284.51,96.36,5966.1,5069.9,4528.57
"540",2014-11-28,194.31,190.57,195.03,174.21,246.32,208.54,178.34,3312.55,2471.26,9357.53,462.21,5150.22,359.73,416.52,3317.33,814.2,19988.29,5043.64,1059.33,420.92,880.48,4990.7,5265.52,27.56,50602.53,210.8,574.98,1507.62,319.39,157.85,761.75,4770.27,603.6,445.83,608.93,11406.85,391.5,7434.87,1587.19,513.94,241.1,133.13,211.21,37.17,11850.25,561.3,3513.37,20899.34,10714.97,233.31,1125.91,305.74,97.72,6012.13,5200.73,4619.32
"541",2014-12-31,192.77,189.26,193.58,170.81,242.02,204.68,169.89,3235.74,2215.17,9076.87,410.87,5048.56,345.27,421.34,3063.39,750.77,18809.61,4868.92,1028.13,401.52,840.4,4739.61,5032.83,22.45,48516.73,189.06,540.71,1500.96,310.08,157.44,699.81,4701.84,589.08,418.33,562.18,11017.52,403.51,6940.99,1533.88,514.16,219.39,119.11,195.95,29.89,11783.84,540.06,3259.43,19976.4,10214.34,228.23,1045.74,287.32,84.63,5850.31,5182.28,4544.84
"542",2015-01-30,188.75,180.69,187.21,174.77,245.21,208.42,169.69,3178.28,2039.66,9478.15,384.39,4627.67,331.56,430.88,2783.29,701.23,19166.43,4892.72,1090.57,403.93,849.6,4773.73,5122.01,15.88,51200.38,176.35,583.66,1483.45,298.04,155.6,699.91,4811.65,603.25,407.56,528.43,11031.43,392.73,7025.31,1455.47,550.01,211.21,117.99,186.31,28.02,11536.84,564.66,3049.81,20409.39,10283.25,230.58,1081.31,285.09,79.83,5791.15,5034.45,4462.49
"543",2015-02-27,201.08,189.54,197.95,181.04,257.69,217.43,180.52,3421.12,2373.71,9969.16,395.26,4902.4,351.61,444.84,2689.64,744.95,20787.27,5185.21,1037.37,416.44,884.49,5085.74,5433.02,19.03,50960.25,200.56,594.51,1515.48,338.96,155.5,758.53,5103.61,606.59,421.48,567.72,11765.86,409.78,7492.64,1502.79,557.78,214.87,130.06,196.56,34.77,11535.85,568.41,3267.83,21801.99,10754.26,239.03,1089.05,259.12,86.74,6154.19,5325.15,4723.94
"544",2015-03-31,198.82,184.89,194.46,183.16,256.98,218.43,175.67,3335.84,2284.06,9616.69,350.71,4743.44,344.92,455.55,2477.53,727.37,21785.36,5106.44,1042.1,410.51,861.29,4962.33,5449.61,15.86,51428.4,215.56,569.89,1536.44,321.26,171.52,747.65,5181.84,614.31,411.62,551.22,11558.31,396.3,7099.08,1442.07,565.04,212.8,127.76,189.54,33.43,11559.35,557.43,3240.77,21013.62,10698.75,237.24,1070.51,241.93,80.13,5794.18,5245.79,4649.99
"545",2015-04-30,199.81,189.62,197.36,190.68,271.76,229.15,183.75,3374.62,2520.98,9766.7,409.63,5072.14,361.93,531.51,2883.01,774.84,23013.09,5314.93,1016.81,442.09,845.48,5213.42,5436.85,17.4,56124.67,260.15,532.62,1385.29,342.25,169.92,778.54,5365.36,655.13,427.1,556.14,12029.49,401.32,7914.64,1594.78,549.64,235.04,141.49,194.25,39.31,12371.75,587.11,3354,21408.18,11124.59,247.96,1071.72,245.76,92.35,6195.23,5292.14,4759.05
"546",2015-05-29,202.07,189.97,198.68,188.43,269.14,226.69,182.08,3281.66,2447.24,9762.34,361.54,4842.3,357.3,511.84,2530.41,737.84,22831.34,5287.73,1009.08,424.38,847.49,5112.79,5282.9,17.25,55838.53,244.03,547.69,1422.47,342.85,170.15,786.27,5435.28,617.76,399.96,558.15,12135.21,373.82,7633.3,1489.65,542.63,219.1,135.1,183.18,37.36,11708.17,538.25,3243.74,21171.23,11269.4,247.5,1030.57,246.6,86.09,6187.89,5359.1,4775.44
"547",2015-06-30,199.48,185.1,194.86,183,260.6,219.83,176.52,3129.48,2356.76,9717.04,375.12,4699.71,332.66,483.07,2563.42,739.56,22298.92,5137.91,978.27,413.36,827.77,4977.51,5145.12,16.69,54289.81,239.21,549.3,1320.12,348.62,168.95,766.27,5342.09,591.5,379.17,553.1,11882.87,344.46,7334.33,1453.18,537.04,210.81,130.32,188.03,35.78,11552.57,553.42,3174.45,20392.68,10806.29,239.67,1034.18,243.8,88.71,5967.25,5255.06,4664.4
"548",2015-07-31,204.88,185.03,197.48,177.4,254.19,213.76,181.59,3122.85,2434.69,9919.53,329.3,4527,315.08,431.06,2312.12,763.92,23658.16,5244.59,942.9,384.71,858.92,5224.13,5283.41,16.55,53385.01,250.94,559.05,1259.52,364.99,190.94,797.96,5367.23,543.92,377.77,538.99,12395.42,350.15,7114.7,1331.95,529.42,204.05,130.19,180.58,34.07,11004.46,521.23,3291.09,20637.87,11286.49,222.17,954.73,229.88,90.2,6070.56,5357.44,4748.12
"549",2015-08-31,191.5,174,185.13,163.04,232.56,196.01,168.64,2766.2,2244.92,9226.43,282.65,4234.74,303.89,380.69,2029.64,742.2,22433.63,4858.78,831.8,349.91,792.03,4857,4886.85,10.73,46523.64,235.04,509.96,1151.89,358.58,175.85,755.5,5055.3,512.6,320.39,503.85,11367.55,330.11,6284.95,1168.3,490.99,197.12,120.49,177.1,32.15,9731.22,482.4,3053.19,19375.02,10519.09,204.48,899.21,206.46,82.16,5619.24,5029.12,4433.92
"550",2015-09-30,184.9,169.85,179.72,156.19,222.46,187.64,160.78,2649.86,2144.91,8953.8,249.08,4035.1,287.45,373.34,1968.06,690.6,21761.22,4612.07,851.68,339.39,781.93,4656.49,4584.78,10.72,45518.88,231.31,512.28,1000.4,337.61,159.57,732.89,4711.49,521.6,310.04,486.85,10825.39,320.14,5931.56,1140.77,481.49,188.02,115.27,175.64,30.51,9302.15,450.31,2821.49,18524.56,10053.53,199.05,852.2,196.27,79.48,5369.04,4893.42,4270.38
"551",2015-10-30,199.76,183.2,194.01,170.59,240.33,203.83,172.22,2804.56,2303.07,9827.23,262.02,4203.85,303.94,407.24,2125.33,664.34,21863.22,4972.59,825.83,363.6,857.75,5046.88,5071.63,11.82,49419.08,237.94,520.32,1158.41,350.38,170.99,766,5186.88,580.44,327.56,521.64,11696.47,368.48,6348.87,1205.36,493.62,185.91,122.42,175.82,32.39,10182.57,482.69,3022.98,19429.1,10499.27,210.14,897.63,220.35,75.84,5760.18,5295.18,4608.78
"552",2015-11-30,199.96,183.25,194.13,169.84,232.44,200.04,168.96,2827.87,2332.39,10294.02,253.76,4119.4,280.95,393.5,1777.45,622.64,22546.57,4895.24,698.99,349.41,858.03,4897.68,5072.15,8.84,47873.14,254.8,495.47,1149.88,360.59,169.48,741.49,5135.08,560.08,332.14,506.92,11475.52,357.38,6281.29,1101.41,475.85,165.74,114.39,151.41,32.76,9632.72,449.86,2914.57,19426.24,10161.15,203.07,865.82,207.44,68.59,5628.69,5309.82,4585.85
"553",2015-12-31,195.84,179.48,190.13,170.53,232.91,200.66,164.41,2913.69,2291.83,10175.23,240.9,3828.85,284.27,388.37,1783,612.48,23216.71,4829.28,784.93,341.62,857.34,4734.31,4937.86,8.68,48253.88,257.7,507.6,1208.84,361.22,173.78,715.91,5151.75,549.86,334.43,481.19,11164.89,378.26,5900.5,1048.25,479.18,163.76,120.15,157.7,29,9696.72,402.61,2749.51,18974.2,10258.87,201.49,799.52,195.77,69.45,5407.99,5217.81,4505.24
"554",2016-01-29,183.94,171.74,180.25,157.77,213.05,184.6,153.75,2665.23,2073.84,9916.12,223.25,3732.45,286.55,338.98,1742.55,609.29,22165.86,4480.05,650.84,319.46,825.08,4518.84,4497.19,6.84,43765.83,263.26,472.67,1228.85,333.85,160.48,618.85,4727.99,519.02,342.72,464.91,10853.04,347.17,5584.99,1065.32,455.44,152.18,117.06,141.91,28.57,8822.68,387.54,2534.32,17475.14,9488.46,192.25,832.39,198.8,63.37,5081.93,4938.73,4235.72
"555",2016-02-29,183.67,171.98,180.25,155.68,208.69,181.5,151.14,2640.3,2048.98,9209.15,237.15,3874.52,291.47,330.4,1829.56,547.99,21645.73,4397.98,685.87,318.94,772.25,4470.07,4381.49,6.15,43708.88,254.37,437.69,1303.95,331.12,156.5,586.63,4598.33,506.78,336.02,469.28,10688.9,366.55,5679.31,1155.63,453.61,158.78,108.42,153.16,29.21,9122.48,388.76,2442.18,17697.78,9299.09,200.11,869.47,205.75,71.4,5037.79,4924.41,4204.19
"556",2016-03-31,196.63,184.71,193.29,168.5,227.84,197.29,161.1,2974.83,2279.96,9928.28,309.52,4260.65,321,369.73,2183.93,643.83,22993.02,4684.14,738.42,361.14,812.83,4740.15,4814.31,7.62,47986.13,302.29,494.93,1344.69,346.24,156.13,632.41,4815.86,578.03,378.72,521.99,11538.67,422.13,6002.24,1331.53,512.55,186.5,124.04,163.66,33.27,10185.94,458.2,2637.01,18933.26,9693.85,217.04,934.84,238.06,75.41,5281.6,5258.51,4489.49
"557",2016-04-29,196.7,188.03,195.07,171.41,232.27,200.91,165.1,3059.88,2384.36,10056.96,341.69,4545.83,329.43,369,2317.71,663.49,23495.9,4819.75,836.75,363.11,805.88,4826.27,4867.2,7.86,48438.23,312.3,497.29,1329.26,344.78,160.04,650.05,5039.74,575.46,369.09,520.86,11546.28,432.66,6452.45,1512.04,496.06,171.99,128.15,161.52,36.41,10240.61,477.3,2773.4,19241.4,9959.24,205.51,940.88,248.36,79.23,5464.46,5282.72,4560.53
"558",2016-05-31,199.65,189.55,197.32,170.57,227.12,198.21,163.78,2986.64,2228.1,10259.52,295.06,4389.05,307.5,366.23,2052,626.23,23865.69,4775.97,790.06,349.56,805.24,4817.87,4820.08,8.76,48011.75,297.21,506.63,1278.62,353.05,152.47,623.63,4987.4,548.47,341.88,479.93,11684.63,431.71,6268.11,1417.6,518.26,158.04,123.37,150.28,34.3,9793.53,432.39,2702.74,18742.38,9951.48,209.11,942.83,215.04,72.86,5438.03,5375.46,4586.14
"559",2016-06-30,198.99,191.93,198.23,172.65,225.38,198.66,156.7,2988.53,2052.3,10155.73,352.54,4405.38,326.93,370.15,2246.18,604.42,22860.66,4615.65,745.23,363.53,795.59,4535.83,4546.01,6.55,48437.67,288.16,513.36,1399.76,312.07,150.21,566.33,4864.52,570.9,356.27,485.42,10955.29,446.81,6143.26,1573.78,542.2,153.88,120.62,155.7,34.99,10221.1,465.58,2434.78,17914.02,9891,218.58,961.02,219.22,75.46,5242.81,5386.68,4534.75
"560",2016-07-29,208.08,197.7,205.72,181.84,240.2,210.47,163.1,3232.49,2219.58,10315.8,387.71,4554.09,336.58,383.07,2115.41,654.25,23856.69,4849.57,900.47,381.82,837,4787.67,4883.53,6.97,51749.27,311.64,542.49,1480.66,324.66,158.88,590.53,5179.82,605.78,353.31,484.19,11483.86,493.71,6114.23,1661.33,553.59,158.32,127.57,168.6,35.58,10243.92,506.75,2590.67,18580.41,10134.41,233.09,1031.01,206.58,79.87,5387.86,5589.16,4726.34
"561",2016-08-31,207.3,198.86,205.94,182.45,246.13,213.4,163.66,3147.85,2273.49,10243.63,391.1,4568.55,322.68,411.29,2317.48,587.35,22338.39,4853.02,916.41,391.31,824.95,4763.34,4981.42,6.99,52301.77,320.24,548.78,1502.31,342.39,153.25,594.79,5199.6,625.04,361.51,490.89,11816.5,504.28,6257.46,1588.72,543.93,161.2,127.86,175.35,36.67,10040.42,467.77,2624.68,18869.94,10069.96,237.37,1068.12,209.46,79.77,5396.6,5593.46,4730.27
"562",2016-09-30,208.04,198.54,206.14,187.1,248.28,217.04,165.12,3225.04,2394.13,10663.54,392.43,4618.94,321.33,421.69,2308.16,602.22,21427.2,4912.63,905.85,396.35,854.63,4824.21,5000.97,6.61,54210.26,319.3,543.75,1532.96,335.23,147.24,578.82,5282.86,633.57,350.87,474.54,11953.4,502.4,6528.76,1590.94,513.32,158.58,128.2,166.51,38.14,10205.78,494.76,2661.7,19253.55,10150.59,244.17,1030.34,207.68,80.05,5451.35,5597.1,4755.39
"563",2016-10-31,203.44,196.67,202.89,184.23,249.79,216.02,159.99,3156.52,2491.73,9749.81,447.23,4577.9,346.61,413.52,2278.55,629.38,20092.16,4812.15,982.83,397.29,797.45,4792.61,4925.18,6.85,53592.6,339.97,541.07,1532.66,317.37,137.12,588.68,5352.56,610.44,350.33,498.1,11673.45,473.63,6476.3,1573.52,499.16,163.94,126.54,163.01,38.21,9792.85,489.75,2748,18255.89,9599.96,247.65,1006.79,206.09,76.64,5170.61,5489.02,4663.36
"564",2016-11-30,206.97,205.31,209.12,176.74,248.45,211.05,156.57,3167.86,2447.35,9219.06,397.12,4686.69,329.8,408.57,2088.85,562.37,18626.13,4716.31,653.4,379,773.93,4706.35,4743.02,7.52,52717.21,324.17,500.72,1341.55,321.29,130.9,567.26,5223.47,594.6,319.86,434.56,11280.8,460.03,6465.74,1628.65,443.98,151.68,117.61,156.83,40.07,10007.83,450.45,2514.91,18286.65,9364.2,241.94,991.79,175.1,75.2,5187.91,5682.74,4730.42
"565",2016-12-30,208.67,210.92,212.88,174.8,249.72,210.47,165,3247.26,2549.92,9405.18,400.47,4769.38,328.48,391.86,2255.19,581.85,19555.3,4877.58,694.41,379.84,817.03,4965.53,5073.69,7.63,49346.95,348.85,500.33,1414.13,335.69,130.57,641.07,5274.15,597.96,321.41,437.13,11702.67,447.74,6685.73,1631.2,447.64,163.97,124.46,167.58,45.1,9834.5,474.73,2721.41,19091.7,9758.75,238.85,1012.26,179.2,78.88,5402.54,5786.24,4843.61
"566",2017-01-31,216.44,212.8,217.7,184.58,260.57,220.89,168.41,3385.8,2688.86,9412.59,443.47,4947.01,343.47,418.45,2335.31,595.15,20424.09,5019.07,681.26,400.63,811.56,4995.3,5232.01,7.03,53158.49,364.07,522.1,1414.88,337.37,131.69,624.7,5470.38,644.04,331.36,446.77,11904.34,487.25,7127.06,1780.06,473.36,181.12,123.65,169.62,44.39,10654.9,488.08,2794.92,20182.62,10150.31,250.68,1050.12,185.63,79.47,5472.23,5904.26,4960.51
"567",2017-02-28,224.68,219.81,225.42,188.35,268.22,226.41,170.22,3512.81,2688.34,9594.1,462.79,4869.02,353.95,433.26,2269.43,610.02,20326.1,5090.84,757.9,412.89,839.22,5013.25,5265.65,7.25,54232.92,353.99,552.93,1448.22,336.14,137.15,622.73,5531.54,663.85,337.3,461.92,12341.35,486.71,6943.17,1742.43,468.31,190.42,125.51,173.04,41.67,10916.02,496.81,2809.41,20164.81,10307.59,262.39,1056.96,195.82,80.23,5581.67,6132.22,5098.13
"568",2017-03-31,226.99,218.14,225.7,192.95,270.94,230.28,176.91,3603.7,2778.42,9887.84,441.98,4888.9,380.59,442.51,2383.8,614.74,20750.01,5230.98,707.19,423.31,876.77,5327.07,5498.1,7.36,55961.97,348.63,585.99,1512.39,348.28,137.8,680.62,5511.18,698.69,348.06,507.19,13028.58,456.47,6781.26,1720.98,475.08,193.07,134.72,170.71,42.49,11158.19,495.42,3123.19,20897.86,10572.46,266.98,1099.16,198.54,80.71,5674.64,6138.11,5152.44
"569",2017-04-28,231.65,217.36,227.61,197.41,272.21,233.43,183.22,3578.48,3047.09,10210.29,441.78,4785.34,376.53,454.31,2355.19,638.7,22353.22,5364.08,695.97,432.58,931.47,5611.82,5662.55,8.2,57687.23,362.92,597.29,1562.01,360.58,138.56,695.67,5569,705.69,361.52,511.53,13573.23,460.48,6774.42,1675.22,502.07,215.21,134.97,168.58,42.29,11191.53,522.41,3265.18,21843.27,10937.31,272.46,1099.46,221.14,80.87,5792.53,6202.36,5228.73
"570",2017-05-31,236.93,217.18,230.15,206.28,275.32,239.96,191.69,3437.82,3333.73,10711.71,419.62,4774.13,377.74,478.28,2488.54,676.51,23736.44,5560.97,747.65,445.37,1000.71,5888.78,5912.19,9.33,59607.6,402.45,607.78,1599.12,367.56,137.81,732.85,5736.54,762.66,366.83,513.44,14264.14,468.56,7117.72,1781.44,514.88,215.62,147.53,165.19,39.73,11611.65,532.96,3417.3,22508.64,11540.32,279.06,1112.84,227.83,81.11,6060.22,6282.29,5339.34
"571",2017-06-30,235.81,221.45,231.8,210.13,278.64,243.66,189.63,3536.21,3385.28,10366.76,412.48,4920.07,372.78,489.29,2443.03,664.72,23926.42,5551.13,729.69,449.85,994.49,5812.4,5851.11,9.85,59983.92,416.18,603.03,1640.58,361.45,146.72,741.5,5797.39,770.02,365.94,543.64,14045.02,493.22,7059.8,1845.06,508.71,219.36,138.88,152.14,38.67,11745.25,512.9,3369.5,22692.39,11520.07,290.39,1125.69,236.92,81.79,5942.67,6319.03,5359.88
"572",2017-07-31,242.21,225.4,237.02,219.13,288.66,253.28,195.43,3693.46,3683.75,11247.63,457.63,5114.19,405.8,532.76,2518.45,706.32,24992.39,5711.26,753.56,476.67,1016.74,5976.02,5957.87,9.95,62207.28,447.46,649.49,1643.53,363.31,143.94,797.4,5914.67,794.55,366.4,566.64,15004.77,507.79,7905.27,1944.5,520.08,233.83,146.41,160.49,40.31,12362.2,547.81,3526.91,22874.4,11620.3,298.41,1156.62,251.31,87.08,6095.98,6444.9,5488.15
"573",2017-08-31,245.67,223.7,237.87,221.27,289.32,254.82,195.97,3685.56,3741.5,11110.53,486.53,5120.56,427.82,555.23,2582.7,719.06,25864.21,5709.11,768.03,487.3,1016.65,6039.1,5972.34,10.06,63275.26,481.23,644.61,1635.88,360.43,123.12,812.01,5911.62,774.79,370.55,572.05,14984.07,495.35,8092.74,2110.34,507.54,249.49,153.79,149.9,44.11,12275.6,569.21,3484.16,23223.37,11520.53,302.97,1208.15,262.8,87.08,6049.03,6461.3,5495.88
"574",2017-09-29,248.84,230.24,242.83,223.37,289.77,256.26,202.11,3647.11,3814.36,11324.35,507.13,5309.83,435.78,561,2601.8,731.48,25771.34,5851.15,745.77,485.36,1027.02,6298.39,6304.05,8.65,63049.28,455.95,620.83,1623.08,383.34,128.07,842.93,6027.47,790.75,372.66,551.54,15344.56,492.51,8415.09,2104.51,524.1,239.82,157.19,141.71,45.99,12110.84,532.4,3513.45,23935.22,11746.54,292.81,1244,237.7,85.14,6249.62,6590.65,5619.23
"575",2017-10-31,255.89,232.65,247.59,234.03,300.59,267.21,203.02,3698.93,3893.9,11509.15,490.47,5298.19,457.51,583.3,2368.72,747.08,26141.63,5940,736.05,502.38,1002.36,6391.92,6400.59,8.47,63289.75,478.73,666.6,1624.31,385.14,124.3,831.15,6305.34,857.2,371.73,509.8,15478.22,461.53,8481.11,2185.86,529.05,247.68,154.25,138.87,45.53,12718.32,545.2,3516.85,23874.42,11548.8,311.39,1274.7,237.92,86.61,6287.57,6739.37,5725.43
"576",2017-11-30,262.82,238.86,254.24,239.9,302.02,271.3,203.45,3718.1,3995.01,11249.77,475.22,5330.83,403.69,592.39,2432.41,763.11,25726.87,6002.31,722.73,503.39,1004.11,6407.36,6477.29,8.43,65419.68,465.96,661.9,1617.66,378.97,122.55,836.16,6493.93,857.23,378.36,507.22,15366.23,463.25,8326.54,2232.14,531.29,245.01,157,129.24,46.91,13212.43,593.84,3495.45,23086.77,11795.2,301.05,1297.57,219.01,81.33,6294.72,6939.44,5849.48
"577",2017-12-29,265.79,242.28,257.5,244.45,309.32,277.14,206.79,3894.59,4036.77,11150.62,497.03,5535.94,467.2,603.73,2622.58,788.14,26339.17,6098.65,730.03,521.46,1000.8,6393.07,6479.13,9.81,67195.58,488.22,694.23,1756.63,396.59,133.26,823.35,6539.2,880.76,401.93,506.95,15471.41,500.08,8575.52,2257.37,557.88,253.69,154.1,148.3,48.69,13332.2,646.18,3457.48,23022.12,11955.58,304.61,1361.73,247.93,81.19,6607.11,7012.18,5928.59
