Date,Country,Returns6M,BondYield,BondYieldDiff,BondYieldChg,BondYieldChgMedian,BondYieldDiffRank,BondYieldChgRank,BondYieldChgMedianRank
2007-06-30,canada,0.09317089410758372,4.555,-0.028999999999999915,-0.006326352530541035,-0.004770521467346588,16.0,16.0,16.0
2007-06-30,chile,-0.04267794571841965,6.5556,-0.1761999999999997,-0.026174277310674676,-0.027397260273972553,10.0,12.0,10.0
2007-06-30,china,0.3671289335185841,4.43,1.2899999999999996,0.4108280254777068,0.40012406947890805,32.0,32.0,32.0
2007-06-30,colombia,0.0353682414180283,,,,,,,
2007-06-30,france,0.0025498197876803186,4.62,0.5410000000000004,0.1326305467026232,0.10097051138484517,26.0,24.0,23.0
2007-06-30,germany,0.08964253337544248,4.574,0.5030000000000001,0.12355686563497925,0.09379078873764687,24.0,22.0,22.0
2007-06-30,hong kong,0.32789624860598043,4.786,-0.07000000000000028,-0.01441515650741354,-0.013675881605939296,13.0,14.0,14.0
2007-06-30,india,0.4822668368316154,8.153,0.04600000000000115,0.0056741087948688484,0.006043883852319163,17.0,17.0,17.0
2007-06-30,indonesia,0.36084867176421165,8.961,-3.6880000000000006,-0.2915645505573563,-0.30939597315436246,1.0,3.0,2.0
2007-06-30,ireland,-0.22117106803718822,3.908,-0.1499999999999999,-0.036964021685559345,-0.027837060406421064,11.0,9.0,9.0
2007-06-30,israel,0.14482917751943325,,,,,,,
2007-06-30,italy,0.00854072265621042,4.803,0.42600000000000016,0.09732693625771072,0.08088095690146196,21.0,20.0,20.0
2007-06-30,japan,-0.06886040870877563,1.879,-0.051000000000000156,-0.02642487046632136,-0.024531024531024608,14.0,11.0,11.0
2007-06-30,malaysia,0.13476598359207825,3.54,-1.5099999999999998,-0.29900990099009894,-0.35579641847313853,4.0,2.0,1.0
2007-06-30,mexico,-0.06322556811762314,7.699,-1.3919999999999995,-0.15311846881531177,-0.14608038618952665,5.0,7.0,7.0
2007-06-30,netherlands,0.03423878958437121,4.607,0.5590000000000002,0.13809288537549413,0.10531273549359461,27.0,26.0,25.0
2007-06-30,new zealand,-0.04603437742750782,6.71,0.8799999999999999,0.15094339622641506,0.1278605158009444,31.0,29.0,30.0
2007-06-30,peru,0.10658603059694505,,,,,,,
2007-06-30,philippines,0.06965492379351979,7.195,-3.497,-0.3270669659558548,-0.23722949596363882,2.0,1.0,4.0
2007-06-30,poland,0.026319945601404493,5.641,-0.04400000000000048,-0.007739665787159233,-0.00638884855524909,15.0,15.0,15.0
2007-06-30,portugal,0.007967945084524253,,,,,,,
2007-06-30,russia,0.27950790581875395,6.066,-0.3250000000000002,-0.050852761696135174,-0.02994287820158469,8.0,8.0,8.0
2007-06-30,singapore,0.05268999847835287,2.86,-0.71,-0.19887955182072825,-0.19241192411924116,7.0,6.0,6.0
2007-06-30,south africa,0.07396519311296923,8.399000000000001,-0.2519999999999989,-0.029129580395329868,-0.022488956316094676,9.0,10.0,12.0
2007-06-30,south korea,0.08745305916673862,5.513,0.3129999999999997,0.060192307692307656,0.05779172821270305,18.0,18.0,18.0
2007-06-30,spain,0.1371520026874582,4.64,0.5749999999999993,0.141451414514145,0.11088612477099592,29.0,28.0,27.0
2007-06-30,sweden,-0.1066665181830555,4.481,0.4509999999999996,0.11191066997518595,0.0824497257769652,22.0,21.0,21.0
2007-06-30,switzerland,-0.0040510196389449415,3.226,0.3959999999999999,0.1399293286219081,0.12193995381062353,20.0,27.0,28.0
2007-06-30,taiwan,-0.017922392992578806,2.4985,0.34750000000000014,0.1615527661552767,0.14509394572025058,19.0,31.0,31.0
2007-06-30,thailand,0.19723742803919575,4.4719999999999995,-1.213000000000001,-0.21336851363236597,-0.2364522417153998,6.0,4.0,5.0
2007-06-30,turkey,0.31686927527915776,6.52,-1.748000000000001,-0.21141751330430592,-0.24840130737530214,3.0,5.0,3.0
2007-06-30,united kingdom,-0.022229018926705812,5.463,0.7530000000000001,0.15987261146496823,0.12595132558334032,30.0,30.0,29.0
2007-06-30,denmark,0.0916047939187925,,,,,,,
2007-06-30,finland,0.16502260356145904,,,,,,,
2007-06-30,norway,0.06957675326408919,,,,,,,
2007-12-31,australia,-0.08187871282114212,6.326,0.44399999999999995,0.0754845290717443,0.0708133971291866,18.0,14.0,17.0
2007-12-31,austria,-0.05334435800370119,4.432,0.4520000000000004,0.11356783919598001,0.08747822721114774,20.0,23.0,23.0
2007-12-31,belgium,-0.21940525752911189,4.468,0.4750000000000001,0.11895817680941656,0.09061426936283863,22.0,24.0,24.0
2007-12-31,brazil,0.12403916137406679,12.45,,,,,,
2007-12-31,canada,0.04198471200650489,3.99,-0.09600000000000009,-0.023494860499265857,-0.016262917160765725,10.0,8.0,8.0
2007-12-31,chile,-0.03390037695829695,6.4852,0.7053000000000003,0.12202633263551288,0.10861714496916126,31.0,25.0,28.0
2007-12-31,china,-0.2632652341322266,4.46,1.4020000000000001,0.458469587965991,0.42382103990326486,32.0,32.0,32.0
2007-12-31,colombia,-0.007169751303061078,,,,,,,
2007-12-31,france,-0.11958152936923827,4.422,0.44099999999999984,0.11077618688771662,0.08263069139966271,17.0,22.0,20.0
2007-12-31,germany,-0.13874493617728412,4.307,0.35900000000000043,0.09093211752786234,0.06700261291526698,13.0,17.0,15.0
2007-12-31,hong kong,-0.2207589546214781,3.4699999999999998,-0.27500000000000036,-0.07343124165554082,-0.05663097199341029,4.0,5.0,5.0
2007-12-31,india,-0.4137536609608229,7.793,0.18200000000000038,0.023912757850479638,0.023406854864638983,11.0,11.0,12.0
2007-12-31,indonesia,-0.10908645077646051,10.018,-0.15700000000000003,-0.015429975429975484,-0.013589543841426471,8.0,10.0,9.0
2007-12-31,ireland,-0.18707264225409137,4.491,0.5379999999999998,0.1360991651909942,0.10170132325141773,25.0,28.0,25.0
2007-12-31,israel,0.06322103152230896,,,,,,,
2007-12-31,italy,-0.16438727818969623,4.652,0.4500000000000002,0.10709186101856272,0.08550256507695235,19.0,20.0,22.0
2007-12-31,japan,-0.055341695716724426,1.51,-0.17500000000000004,-0.10385756676557867,-0.09020618556701034,7.0,3.0,3.0
2007-12-31,malaysia,-0.17579326363881687,4.142,0.3620000000000001,0.09576719576719572,0.08541764983482779,14.0,18.0,21.0
2007-12-31,mexico,0.0031950596898260297,7.898,0.49299999999999944,0.06657663740715725,0.05295381310418899,23.0,13.0,13.0
2007-12-31,netherlands,-0.1481317727083883,4.407,0.43400000000000016,0.10923735212685637,0.08214251916343336,16.0,21.0,18.0
2007-12-31,new zealand,-0.26940631020107364,6.381,0.4580000000000002,0.07732567955428005,0.06720469552457817,21.0,15.0,16.0
2007-12-31,peru,0.0776229412807603,6.34,,,,,,
2007-12-31,philippines,-0.3804170314559946,6.723,0.22499999999999964,0.03462603878116344,0.015372002459520369,12.0,12.0,11.0
2007-12-31,poland,-0.119678068460219,5.916,0.6930000000000005,0.1326823664560599,0.10588235294117655,30.0,27.0,27.0
2007-12-31,portugal,-0.2537043198862722,,,,,,,
2007-12-31,russia,-0.01976493295583448,5.533,-0.12299999999999933,-0.021746817538896623,-0.011332227750138138,9.0,9.0,10.0
2007-12-31,singapore,-0.08236619074320994,2.68,-0.36999999999999966,-0.121311475409836,-0.10054347826086947,3.0,2.0,2.0
2007-12-31,south africa,-0.1111193076458018,8.401,0.6689999999999996,0.08652353854112782,0.061477669546039296,29.0,16.0,14.0
2007-12-31,south korea,-0.1973139804000087,5.7,0.6429999999999998,0.12715048447696264,0.1176685881599414,28.0,26.0,29.0
2007-12-31,spain,-0.13668050417640443,4.43,0.4269999999999996,0.10666999750187345,0.08246427191966002,15.0,19.0,19.0
2007-12-31,sweden,-0.13326010058510374,4.345,0.5599999999999996,0.14795244385733142,0.10255471110704141,27.0,29.0,26.0
2007-12-31,switzerland,-0.07575535098203123,3.048,0.5270000000000001,0.2090440301467673,0.16336019838809676,24.0,30.0,30.0
2007-12-31,taiwan,-0.05856089622883143,2.5824,0.5573999999999999,0.2752592592592593,0.22781240420966586,26.0,31.0,31.0
2007-12-31,thailand,-0.09035297095348294,4.955,-0.4429999999999996,-0.0820674323823638,-0.08954922175055581,2.0,4.0,4.0
2007-12-31,turkey,-0.3933550262473047,6.272,-0.24799999999999933,-0.03803680981595081,-0.036551215917464894,5.0,7.0,7.0
2007-12-31,united kingdom,-0.1123656110111011,4.508,-0.23299999999999965,-0.04914574984180542,-0.039774667121884544,6.0,6.0,6.0
2007-12-31,denmark,-0.009548665355606611,,,,,,,
2007-12-31,finland,-0.22813825439596314,,,,,,,
2007-12-31,norway,0.016272798967911672,,,,,,,
2008-06-30,australia,-0.4627457247803096,6.447,0.19099999999999984,0.03053069053708435,0.030327087964433126,13.0,12.0,12.0
2008-06-30,austria,-0.6663011322096766,4.888,0.266,0.05755084379056696,0.05162542455118875,17.0,16.0,16.0
2008-06-30,belgium,-0.5706302557833911,4.955,0.3150000000000004,0.06788793103448287,0.06050710718401852,18.0,18.0,17.0
2008-06-30,brazil,-0.610445700641987,12.45,1.7699999999999996,0.1657303370786516,0.15304798962386507,30.0,22.0,22.0
2008-06-30,canada,-0.4770990998708261,3.734,-0.8209999999999997,-0.18024149286498348,-0.13963772429628366,3.0,3.0,4.0
2008-06-30,chile,-0.33536637263331603,8.0699,1.5143000000000004,0.2309933491976326,0.23350089434404497,28.0,26.0,30.0
2008-06-30,china,-0.3325469971454237,4.52,0.08999999999999986,0.020316027088036037,0.026086956521739087,11.0,11.0,11.0
2008-06-30,colombia,-0.24560115764645263,,,,,,,
2008-06-30,france,-0.3556787163860904,4.8100000000000005,0.1900000000000004,0.04112554112554112,0.03594060342381545,12.0,13.0,13.0
2008-06-30,germany,-0.37148937423510453,4.621,0.0470000000000006,0.010275470048098034,0.008885527932696964,9.0,9.0,9.0
2008-06-30,hong kong,-0.3738767843881564,3.495,-1.2909999999999995,-0.26974508984538226,-0.2677867662310723,1.0,1.0,1.0
2008-06-30,india,-0.39672861587125796,8.699,0.5459999999999994,0.06696921378633625,0.07006287694084426,21.0,17.0,18.0
2008-06-30,indonesia,-0.5115017820595142,13.384,4.423,0.4935833054346612,0.3954049704988378,33.0,33.0,33.0
2008-06-30,ireland,-0.6546276317400297,5.052,1.1439999999999997,0.292732855680655,0.21875896357204316,24.0,29.0,29.0
2008-06-30,israel,-0.33463924502739617,,,,,,,
2008-06-30,italy,-0.40135326935428695,5.171,0.3680000000000003,0.07661877992921107,0.07042388288202092,19.0,19.0,19.0
2008-06-30,japan,-0.25063824843991445,1.601,-0.278,-0.14795103778605645,-0.14366925064599484,7.0,4.0,3.0
2008-06-30,malaysia,-0.28672134004520544,4.858,1.3179999999999996,0.3723163841807908,0.31455847255369923,26.0,32.0,32.0
2008-06-30,mexico,-0.4312077104613974,9.239,1.540000000000001,0.20002597739966244,0.16939830601693995,29.0,25.0,24.0
2008-06-30,netherlands,-0.39214333880002217,4.811,0.20399999999999974,0.04428044280442789,0.03879064460924125,15.0,14.0,14.0
2008-06-30,new zealand,-0.36752465706298465,6.34,-0.3700000000000001,-0.05514157973174372,-0.054387770101425856,5.0,7.0,6.0
2008-06-30,peru,-0.45314732590870344,7.0,,,,,,
2008-06-30,philippines,-0.2342268964222063,9.69,2.494999999999999,0.3467685892981236,0.1716782495011353,32.0,31.0,25.0
2008-06-30,poland,-0.48681046730693434,6.628,0.9870000000000001,0.17496897713171422,0.15841425246769925,23.0,23.0,23.0
2008-06-30,portugal,-0.35889665708028085,,,,,,,
2008-06-30,russia,-0.7334884548491427,5.681,-0.3849999999999998,-0.06346851302340917,-0.03547079417726182,4.0,5.0,7.0
2008-06-30,singapore,-0.42624353008898064,3.59,0.73,0.2552447552447552,0.20110192837465565,22.0,27.0,27.0
2008-06-30,south africa,-0.3013109385966568,10.7,2.3009999999999984,0.2739611858554587,0.21283877532143172,31.0,28.0,28.0
2008-06-30,south korea,-0.44299943902260663,6.045,0.532,0.09649918374750599,0.0964991837475059,20.0,21.0,21.0
2008-06-30,spain,-0.31191314400770476,4.901,0.2610000000000001,0.05625000000000013,0.05054221533694813,16.0,15.0,15.0
2008-06-30,sweden,-0.4214965185188656,4.518,0.03699999999999992,0.008257085471992776,0.006787745367822404,8.0,8.0,8.0
2008-06-30,switzerland,-0.24791133291824796,3.288,0.06199999999999983,0.019218846869187844,0.019260639950295068,10.0,10.0,10.0
2008-06-30,taiwan,-0.43121010452893627,2.6934,0.19490000000000007,0.07800680408244953,0.0780068040824495,14.0,20.0,20.0
2008-06-30,thailand,-0.433627544833982,5.9399999999999995,1.468,0.3282647584973166,0.29626639757820383,27.0,30.0,31.0
2008-06-30,turkey,-0.37844864205666673,7.767,1.2470000000000008,0.1912576687116565,0.18390974116953038,25.0,24.0,26.0
2008-06-30,united kingdom,-0.41801997593472173,5.13,-0.3330000000000002,-0.060955518945634335,-0.05871980250396759,6.0,6.0,5.0
2008-06-30,denmark,-0.47054801672813307,,,,,,,
2008-06-30,finland,-0.41915831307703855,,,,,,,
2008-06-30,norway,-0.6481182404865246,,,,,,,
2008-12-31,australia,0.2632074198113279,3.992,-2.3339999999999996,-0.3689535251343661,-0.3689535251343661,2.0,7.0,5.0
2008-12-31,austria,0.23073109535158776,3.855,-0.5770000000000004,-0.13018953068592065,-0.11230050603347615,22.0,22.0,22.0
2008-12-31,belgium,0.20470816817155058,3.775,-0.6930000000000001,-0.1551029543419875,-0.1340425531914894,19.0,20.0,20.0
2008-12-31,brazil,0.5847805479406971,12.45,0.0,0.0,0.0,28.0,28.0,28.0
2008-12-31,canada,0.2575484598794362,2.684,-1.306,-0.32731829573934834,-0.22301912568306012,12.0,9.0,14.0
2008-12-31,chile,0.5239382731934794,5.9884,-0.49679999999999946,-0.07660519336335037,-0.0761916446843751,24.0,25.0,25.0
2008-12-31,china,0.37391077675333895,2.76,-1.7000000000000002,-0.3811659192825112,-0.47327394209354123,8.0,6.0,2.0
2008-12-31,colombia,0.3716949510786014,,,,,,,
2008-12-31,france,0.02049571438319564,3.414,-1.0079999999999996,-0.22795115332428761,-0.19251336898395716,15.0,16.0,16.0
2008-12-31,germany,-0.006056535384332151,2.951,-1.3560000000000003,-0.3148363129788716,-0.2597203600842751,11.0,11.0,12.0
2008-12-31,hong kong,0.3514129743278658,1.197,-2.2729999999999997,-0.655043227665706,-0.4749268700376097,4.0,1.0,1.0
2008-12-31,india,0.5744950044256896,5.2620000000000005,-2.5309999999999997,-0.3247786475041704,-0.3217441047479819,1.0,10.0,7.0
2008-12-31,indonesia,0.5625403059212453,11.889,1.8709999999999987,0.18676382511479317,0.16194927724400576,33.0,32.0,31.0
2008-12-31,ireland,-0.03184576196121891,4.266,-0.22499999999999964,-0.05010020040080154,-0.04352872896111427,27.0,27.0,27.0
2008-12-31,israel,0.2238505750551829,,,,,,,
2008-12-31,italy,0.02435827650758826,4.382,-0.27000000000000046,-0.05803955288048157,-0.05204317656129539,26.0,26.0,26.0
2008-12-31,japan,0.025918358598028046,1.174,-0.3360000000000001,-0.22251655629139078,-0.1740932642487047,25.0,18.0,18.0
2008-12-31,malaysia,0.24145555471089275,3.218,-0.9240000000000004,-0.22308063737324968,-0.21802737140160464,17.0,17.0,15.0
2008-12-31,mexico,0.16650545456417487,7.96,0.06200000000000028,0.007850088630033003,0.006764866339334455,29.0,29.0,29.0
2008-12-31,netherlands,0.04505833464961517,3.5460000000000003,-0.8609999999999998,-0.1953710006807351,-0.16610398379473323,18.0,19.0,19.0
2008-12-31,new zealand,0.19876851996472222,4.627,-1.7540000000000004,-0.2748785456824949,-0.25828302164629663,7.0,13.0,13.0
2008-12-31,peru,0.19594598211993008,7.58,1.2400000000000002,0.19558359621451116,0.18590704647676165,32.0,33.0,33.0
2008-12-31,philippines,0.31491380019244475,7.614,0.891,0.1325301204819278,0.06176562337527296,30.0,30.0,30.0
2008-12-31,poland,-0.06328211101222003,5.3870000000000005,-0.5289999999999999,-0.08941852603110212,-0.08082505729564551,23.0,24.0,24.0
2008-12-31,portugal,0.1634153763299604,,,,,,,
2008-12-31,russia,0.45570902423447146,8.353,2.8199999999999994,0.5096692571841677,0.25981205085682696,34.0,34.0,34.0
2008-12-31,singapore,0.32802064254491814,2.05,-0.6300000000000003,-0.2350746268656717,-0.1754874651810586,20.0,15.0,17.0
2008-12-31,south africa,0.2613579786628384,7.314,-1.0869999999999997,-0.1293893584097131,-0.10121042830540035,14.0,23.0,23.0
2008-12-31,south korea,0.24536019557415867,4.22,-1.4800000000000004,-0.2596491228070176,-0.2663786897048237,10.0,14.0,11.0
2008-12-31,spain,0.113104178649994,3.811,-0.6189999999999998,-0.13972911963882617,-0.1201941747572815,21.0,21.0,21.0
2008-12-31,sweden,0.26329641144867555,2.413,-1.932,-0.44464902186421174,-0.3576784226603721,5.0,5.0,6.0
2008-12-31,switzerland,-0.015976534168818723,2.095,-0.9529999999999998,-0.3126640419947506,-0.2954122752634841,16.0,12.0,9.0
2008-12-31,taiwan,0.3539192149631947,1.408,-1.1743999999999999,-0.45477075588599747,-0.4622803046704324,13.0,3.0,3.0
2008-12-31,thailand,0.4573774125067753,2.659,-2.2960000000000003,-0.46337033299697283,-0.4553296975706495,3.0,2.0,4.0
2008-12-31,turkey,0.36668687724545745,7.428,1.1559999999999997,0.18431122448979576,0.1703758290346352,31.0,31.0,32.0
2008-12-31,united kingdom,0.13042221897937245,3.02,-1.488,-0.3300798580301686,-0.2713347921225383,9.0,8.0,10.0
2008-12-31,denmark,0.1902485460001604,,,,,,,
2008-12-31,finland,0.02116940466642636,,,,,,,
2008-12-31,norway,0.28702015335938014,,,,,,,
2009-06-30,australia,0.39670875073702216,5.522,-0.9249999999999998,-0.14347758647432907,-0.14687202286440137,18.0,21.0,20.0
2009-06-30,austria,0.16352494257887518,4.139,-0.7489999999999997,-0.15323240589198028,-0.14941153002194288,24.0,18.0,19.0
2009-06-30,belgium,0.307315784343398,3.9619999999999997,-0.9930000000000003,-0.20040363269424832,-0.1961481481481482,16.0,13.0,13.0
2009-06-30,brazil,0.4390802678743422,12.45,0.0,0.0,0.0,33.0,33.0,33.0
2009-06-30,canada,0.24197818335387344,3.364,-0.3700000000000001,-0.09908944831280131,-0.06451050475111152,30.0,29.0,28.0
2009-06-30,chile,0.21764184504234163,6.2934,-1.7765000000000004,-0.2201390351801138,-0.27393141306359103,3.0,11.0,6.0
2009-06-30,china,0.1812435625509905,3.21,-1.3099999999999996,-0.2898230088495575,-0.3797101449275361,7.0,4.0,3.0
2009-06-30,colombia,0.34392926665670087,,,,,,,
2009-06-30,france,0.2918720346788921,3.729,-1.0810000000000004,-0.22474012474012484,-0.20980106744298893,9.0,10.0,10.0
2009-06-30,germany,0.2591671624565921,3.386,-1.2350000000000003,-0.26725816922743995,-0.23924835335141426,8.0,7.0,8.0
2009-06-30,hong kong,0.18507179128873807,2.651,-0.8440000000000003,-0.24148783977110166,-0.17957446808510646,22.0,8.0,15.0
2009-06-30,india,0.2880912520851098,7.012,-1.6870000000000003,-0.19393033682032423,-0.21647632490696783,5.0,14.0,9.0
2009-06-30,indonesia,0.44790116319203466,11.09,-2.2940000000000005,-0.17139868499701139,-0.19295146774329217,1.0,15.0,14.0
2009-06-30,ireland,0.15971565434339974,5.73,0.6780000000000008,0.13420427553444192,0.13211223694466112,34.0,34.0,34.0
2009-06-30,israel,0.2576531202611243,,,,,,,
2009-06-30,italy,0.23561484695897228,4.434,-0.7370000000000001,-0.14252562367046995,-0.14229172700067577,25.0,22.0,22.0
2009-06-30,japan,0.03570286642256226,1.359,-0.242,-0.1511555277951281,-0.12706747177736938,32.0,19.0,23.0
2009-06-30,malaysia,0.2248765597486555,4.37,-0.48799999999999955,-0.10045286125977759,-0.11646778042959417,27.0,28.0,25.0
2009-06-30,mexico,0.34276803859793503,8.181,-1.0580000000000016,-0.11451455785258158,-0.11637883621163807,11.0,24.0,26.0
2009-06-30,netherlands,0.3611913524134418,3.799,-1.012,-0.21035127832051548,-0.19812059514487082,13.0,12.0,11.0
2009-06-30,new zealand,0.2546540811353044,5.932,-0.4079999999999995,-0.06435331230283903,-0.06022140221402206,29.0,31.0,30.0
2009-06-30,peru,0.4399892337387836,5.99,-1.0099999999999998,-0.14428571428571424,-0.14428571428571427,14.0,20.0,21.0
2009-06-30,philippines,0.259582603599648,8.774000000000001,-0.9159999999999986,-0.09453044375644981,-0.06397541556083242,19.0,30.0,29.0
2009-06-30,poland,0.5105653332181657,6.269,-0.359,-0.054164152082076034,-0.05761977369392504,31.0,32.0,32.0
2009-06-30,portugal,0.20687384165715916,,,,,,,
2009-06-30,russia,0.40288713228184814,5.04,-0.641,-0.1128322478436895,-0.05905656900681777,26.0,26.0,31.0
2009-06-30,singapore,0.30992366672115246,2.59,-1.0,-0.2785515320334262,-0.2789400278940028,15.0,6.0,5.0
2009-06-30,south africa,0.25116585924026924,8.945,-1.754999999999999,-0.16401869158878501,-0.16371268656716412,4.0,16.0,16.0
2009-06-30,south korea,0.3758735952316177,5.19,-0.8549999999999995,-0.14143920595533488,-0.1550879738799201,21.0,23.0,17.0
2009-06-30,spain,0.2890425072041014,4.131,-0.7699999999999996,-0.15711079371556813,-0.15153006002164707,23.0,17.0,18.0
2009-06-30,sweden,0.29948662256905934,3.465,-1.053,-0.23306772908366535,-0.1967488789237668,12.0,9.0,12.0
2009-06-30,switzerland,0.2734569069200108,2.319,-0.9689999999999999,-0.2947080291970803,-0.3010251630941285,17.0,3.0,4.0
2009-06-30,taiwan,0.32366704523522283,1.6221999999999999,-1.0712000000000002,-0.3977129278978244,-0.42873724234540733,10.0,1.0,2.0
2009-06-30,thailand,0.21154484477639435,3.739,-2.2009999999999996,-0.3705387205387205,-0.44419778002018157,2.0,2.0,1.0
2009-06-30,turkey,0.44516170513193964,6.8870000000000005,-0.8799999999999999,-0.11329985837517698,-0.12505328975415658,20.0,25.0,24.0
2009-06-30,united kingdom,0.26768983714448535,3.69,-1.44,-0.2807017543859649,-0.263085776925185,6.0,5.0,7.0
2009-06-30,denmark,0.14742304395414974,,,,,,,
2009-06-30,finland,0.08834596875684952,,,,,,,
2009-06-30,norway,0.4535360432381934,,,,,,,
2009-12-31,australia,-0.15624597214310743,5.644,1.6520000000000001,0.41382765531062127,0.2634768740031898,32.0,30.0,29.0
2009-12-31,austria,-0.23336179400927592,3.717,-0.1379999999999999,-0.03579766536964979,-0.02823240589198034,7.0,7.0,7.0
2009-12-31,belgium,-0.13624485446991008,3.709,-0.06599999999999984,-0.017483443708609214,-0.013319878910191693,8.0,8.0,8.0
2009-12-31,brazil,-0.1537380800071434,12.45,0.0,0.0,0.0,9.0,9.0,9.0
2009-12-31,canada,-0.051203549598631826,3.613,0.9289999999999998,0.3461251862891206,0.1654496883348174,23.0,28.0,22.0
2009-12-31,chile,0.028179552833052623,6.3154,0.32699999999999996,0.0546055707701556,0.05063291139240506,16.0,14.0,14.0
2009-12-31,china,-0.06125905274166987,3.64,0.8800000000000003,0.318840579710145,0.2660217654171706,22.0,25.0,30.0
2009-12-31,colombia,0.14306866142873087,8.49,,,,,,
2009-12-31,france,-0.22007551344234444,3.593,0.17899999999999983,0.052431165787931944,0.03531268494772141,15.0,13.0,13.0
2009-12-31,germany,-0.1510290608154109,3.387,0.43599999999999994,0.14774652660115217,0.08543993729178914,17.0,19.0,18.0
2009-12-31,hong kong,-0.03536810286934988,2.599,1.4020000000000001,1.1712614870509608,0.30385782401387085,29.0,34.0,33.0
2009-12-31,india,0.025059891784733335,7.589,2.327,0.4422272900038009,0.3021293170605038,34.0,31.0,32.0
2009-12-31,indonesia,0.146542456388147,10.06,-1.8289999999999988,-0.15383968374127333,-0.15852654387865647,2.0,4.0,4.0
2009-12-31,ireland,-0.2023902170857499,4.839,0.5730000000000004,0.13431786216596353,0.11085316308763793,18.0,17.0,19.0
2009-12-31,israel,-0.10422336725493198,,,,,,,
2009-12-31,italy,-0.27295190431163896,4.142,-0.23999999999999932,-0.05476951163852106,-0.04641268613420989,5.0,6.0,6.0
2009-12-31,japan,-0.02711667634136794,1.295,0.121,0.10306643952299832,0.06439595529536987,12.0,16.0,16.0
2009-12-31,malaysia,0.09308874383170807,4.286,1.0679999999999996,0.33188315724052186,0.2520056630486078,26.0,27.0,28.0
2009-12-31,mexico,-0.01893205213249871,8.006,0.04600000000000026,0.005778894472361795,0.005182806602444963,11.0,11.0,11.0
2009-12-31,netherlands,-0.14082292684258668,3.555,0.008999999999999897,0.002538071065989911,0.0017666110511335553,10.0,10.0,10.0
2009-12-31,new zealand,-0.14159623126169285,5.8100000000000005,1.1830000000000007,0.255673222390318,0.17502589140405395,28.0,22.0,25.0
2009-12-31,peru,0.04467797019220887,5.87,-1.71,-0.22559366754617416,-0.2563718140929535,4.0,3.0,3.0
2009-12-31,philippines,0.0759509069210571,8.654,1.04,0.13659049120042033,0.07607065793804631,25.0,18.0,17.0
2009-12-31,poland,-0.1848457089568678,6.259,0.8719999999999999,0.16187117133840734,0.13909714468017226,20.0,20.0,20.0
2009-12-31,portugal,-0.259331303868619,,,,,,,
2009-12-31,russia,-0.09846090565821608,5.002,-3.351,-0.4011732311744284,-0.3489352840110376,1.0,1.0,1.0
2009-12-31,singapore,-0.012489934555584559,2.66,0.6100000000000003,0.29756097560975636,0.17039106145251406,19.0,24.0,23.0
2009-12-31,south africa,-0.05392869317993898,9.166,1.8520000000000003,0.2532130161334427,0.17308411214953276,33.0,21.0,24.0
2009-12-31,south korea,-0.04116578926655545,5.39,1.17,0.27725118483412325,0.21410925061762281,27.0,23.0,27.0
2009-12-31,spain,-0.3290011676363154,3.9779999999999998,0.16699999999999982,0.04382051954867494,0.033313385198483904,14.0,12.0,12.0
2009-12-31,sweden,-0.0016386225276125987,3.292,0.879,0.36427683381682563,0.16541211893112534,21.0,29.0,21.0
2009-12-31,switzerland,-0.08224209307878094,1.901,-0.19400000000000017,-0.09260143198090698,-0.0603985056039851,6.0,5.0,5.0
2009-12-31,taiwan,-0.12780463763197802,1.5479,0.13990000000000014,0.09936079545454546,0.05717788903647702,13.0,15.0,15.0
2009-12-31,thailand,0.1111538521456219,4.184,1.5250000000000004,0.5735238811583303,0.31381829406317524,30.0,32.0,34.0
2009-12-31,turkey,-0.0056258722097058955,5.6530000000000005,-1.7749999999999995,-0.238960689283791,-0.2577319587628865,3.0,2.0,2.0
2009-12-31,united kingdom,-0.14369620386046056,4.015,0.9949999999999997,0.32947019867549665,0.18213435841112935,24.0,26.0,26.0
2009-12-31,denmark,0.03780791277631712,,,,,,,
2009-12-31,finland,-0.17671577593641363,,,,,,,
2009-12-31,norway,-0.23352819508793754,,,,,,,
2010-06-30,australia,0.3572973515627076,5.094,-0.42799999999999994,-0.07750814922129656,-0.06833785725690562,15.0,21.0,18.0
2010-06-30,austria,0.4332497452181918,3.16,-0.9790000000000001,-0.23653056293790775,-0.2009854239375898,5.0,5.0,3.0
2010-06-30,belgium,0.15289428716614384,3.444,-0.5179999999999998,-0.1307420494699646,-0.10462532821652186,13.0,13.0,13.0
