Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,,
6/30/2008,brazil,0,12.45,12.25,769.262769,4292.5,281.37,15.25571312,0,0,0,0,1,0.088888889,0.083333333,0.47758813,0.124039161,-0.610445701,,
12/31/2008,brazil,0,12.45,13.75,299.669619,1638.17,207.17,7.907370758,0,0,0,0,1.5,0.12244898,0.12371134,0.716382194,-0.610445701,0.584780548,,
6/30/2009,brazil,0,12.45,9.25,474.910583,2552.28,195.56,13.0511352,0,0,0,0,-4.5,-0.327272727,-0.375,-2.149146583,0.584780548,0.439080268,,
12/31/2009,brazil,0,12.45,8.75,683.434449,3624.51,219.18,16.53668218,0,0,0,0,-0.5,-0.054054054,-0.043010753,-0.238794065,0.439080268,-0.15373808,,
6/30/2010,brazil,0,12.384,10.25,578.364549,3028.03,252.53,11.99077337,-0.066,-0.005301205,-0.005301205,-0.046449769,1.5,0.171428571,0.133333333,0.716382194,-0.15373808,0.258992432,,
12/31/2010,brazil,0,12.168,10.75,728.15659,3761.35,334.64,11.23998924,-0.216,-0.01744186,-0.017349398,-0.152017426,0.5,0.048780488,0.045454545,0.238794065,0.258992432,-0.016459841,,
6/30/2011,brazil,0,12.46,12.25,716.171248,3632.36,385.81,9.414893341,0.292,0.02399737,0.023453815,0.205505038,1.5,0.139534884,0.133333333,0.716382194,-0.016459841,-0.205407196,,
12/31/2011,brazil,0,12.607,11,569.06452,2826.65,307.73,9.185487278,0.147,0.011797753,0.011807229,0.103456304,-1.25,-0.102040816,-0.112359551,-0.596985162,-0.205407196,-0.076914619,,
6/30/2012,brazil,0,10.139,8.5,525.295139,2557.51,243.07,10.52170157,-2.468,-0.195764258,-0.198232932,-1.736939844,-2.5,-0.227272727,-0.227272727,-1.193970324,-0.076914619,0.08384643,,
12/31/2012,brazil,0,9.166,7.25,569.339261,2727.71,188.1,14.50138224,-0.973,-0.095966072,-0.07815261,-0.684782199,-1.25,-0.147058824,-0.114942529,-0.596985162,0.08384643,-0.179817427,,
6/30/2013,brazil,0,11.121,8,466.96214,2196.65,155.26,14.14820301,1.955,0.213288239,0.157028112,1.375898458,0.75,0.103448276,0.069767442,0.358191097,-0.179817427,0.023631258,,
12/31/2013,brazil,0,10.876,10,477.997043,2218.13,143.72,15.43369051,-0.245,-0.022030393,-0.019731014,-0.172427173,2,0.25,0.19047619,0.955176259,0.023631258,0.104957166,,
6/30/2014,brazil,0,12.178,11,528.166258,2390.35,144.55,16.53649256,1.302,0.11971313,0.105135659,0.91632726,1,0.1,0.093023256,0.47758813,0.104957166,-0.222078749,,
12/31/2014,brazil,0,12.364,11.75,410.871756,1832.34,133.58,13.71717323,0.186,0.015273444,0.015031518,0.130903894,0.75,0.068181818,0.068965517,0.358191097,-0.222078749,-0.087020983,,
6/30/2015,brazil,0,12.616,13.75,375.117292,1642.49,71.23,23.05896392,0.252,0.020381753,0.020348837,0.177353663,2,0.170212766,0.181818182,0.955176259,-0.087020983,-0.357792727,,
12/31/2015,brazil,0,16.511,14.25,240.903053,1036.23,26.29,39.41536706,3.895,0.30873494,0.313682854,2.741240151,0.5,0.036363636,0.045454545,0.238794065,-0.357792727,0.463422105,,
6/30/2016,brazil,0,12.064,14.25,352.542853,1495.37,19.93,75.03110888,-4.447,-0.269335594,-0.359092377,-3.129729127,0,0,0,0,0.463422105,0.135942106,,
12/31/2016,brazil,0,11.447,13.75,400.468271,1671.82,16.19,103.2625077,-0.617,-0.051143899,-0.049862615,-0.434234961,-0.5,-0.035087719,-0.04494382,-0.238794065,0.135942106,0.029996339,,
6/30/2017,brazil,0,10.536,10.25,412.480853,1700.18,103.36,16.44910991,-0.911,-0.079584171,-0.073681656,-0.641147568,-3.5,-0.254545455,-0.318181818,-1.671558454,0.029996339,,,
6/30/1989,canada,1,9.299,,,,,,,,,,,,,,,,,
12/31/1989,canada,1,9.564,,,,,,0.265,0.028497688,0.028097333,0.102601881,,,,,,,,
6/30/1990,canada,1,10.693,,,,,,1.129,0.118046842,0.118046842,0.437122733,,,,,,,,
12/31/1990,canada,1,10.281,,,,,,-0.412,-0.038529879,-0.041521794,-0.159516887,,,,,,,,
6/30/1991,canada,1,10.085,0,,,,,-0.196,-0.019064293,-0.019434804,-0.075886675,,,,,,,,
12/31/1991,canada,1,8.1,0,,,,,-1.985,-0.196826971,-0.202045906,-0.768546169,0,,,0,,,,
6/30/1992,canada,1,8.18,0,,,,,0.08,0.009876543,0.008364701,0.030974153,0,,,0,,,,
12/31/1992,canada,1,7.87,6.75,,,,,-0.31,-0.037897311,-0.032868579,-0.120024842,6.75,#N/A,#N/A,3.32838403,,,,
6/30/1993,canada,1,7.349,4.25,,,,,-0.521,-0.066200762,-0.05602753,-0.201719171,-2.5,-0.37037037,#N/A,-1.232734826,,,,
12/31/1993,canada,1,6.627,4,,,,,-0.722,-0.098244659,-0.082613422,-0.27954173,-0.25,-0.058823529,-0.125,-0.123273483,,,,
6/30/1994,canada,1,9.286,5.69,,,,,2.659,0.401237362,0.286345036,1.029503407,1.69,0.4225,0.4225,0.833328742,,,,
12/31/1994,canada,1,9.14,5.69,,,,,-0.146,-0.015722593,-0.015847172,-0.056527829,0,0,0,0,,,,
6/30/1995,canada,1,7.93,7.19,,492.39,28.66,17.18039079,-1.21,-0.13238512,-0.13238512,-0.468484062,1.5,0.263620387,0.352941176,0.739640895,,,,
12/31/1995,canada,1,7.08,5.78,,509.5,31.3,16.27795527,-0.85,-0.107187894,-0.098152425,-0.329100374,-1.41,-0.196105702,-0.283702213,-0.695262442,,,,
6/30/1996,canada,1,7.7,4.75,,552.86,29.28,18.8818306,0.62,0.087570621,0.075794621,0.240049685,-1.03,-0.178200692,-0.216842105,-0.507886748,,,,
12/31/1996,canada,1,6.41,3,,647.02,32.08,20.16895262,-1.29,-0.167532468,-0.158476658,-0.499458215,-1.75,-0.368421053,-0.388888889,-0.862914378,,,,
6/30/1997,canada,1,6.34,3.25,,721.04,33.75,21.36414815,-0.07,-0.010920437,-0.008641975,-0.027102384,0.25,0.083333333,0.058823529,0.123273483,,,,
12/31/1997,canada,1,5.615,4.25,1241.861,751.16,28.29,26.55213856,-0.725,-0.114353312,-0.090455396,-0.280703261,1,0.307692308,0.235294118,0.49309393,,0.091300073,,
6/30/1998,canada,1,5.355,4.75,1355.243,837,30.36,27.56916996,-0.26,-0.046304541,-0.032786885,-0.100665997,0.5,0.117647059,0.117647059,0.246546965,0.091300073,-0.139890042,,
12/31/1998,canada,1,4.909,5,1165.658,746.27,37.71,19.78971095,-0.446,-0.083286648,-0.056455696,-0.172680902,0.25,0.052631579,0.055555556,0.123273483,-0.139890042,0.186394294,,
6/30/1999,canada,1,5.473,4.5,1382.93,847.35,29.65,28.57841484,0.564,0.114891017,0.071664549,0.218367778,-0.5,-0.1,-0.111111111,-0.246546965,0.186394294,0.295842161,,
12/31/1999,canada,1,6.255,4.75,1792.059,1070.23,32.64,32.78890931,0.782,0.142883245,0.100449583,0.302772344,0.25,0.055555556,0.054054054,0.123273483,0.295842161,0.231747392,,
6/30/2000,canada,1,5.856,5.75,2207.364,1339.78,46.23,28.98074843,-0.399,-0.063788969,-0.051818182,-0.154483588,1,0.210526316,0.210526316,0.49309393,0.231747392,-0.144816623,,
12/31/2000,canada,1,5.399,5.75,1887.701,1156.57,52.66,21.96297,-0.457,-0.078039617,-0.060734933,-0.176939848,0,0,0,0,-0.144816623,-0.159881782,,
6/30/2001,canada,1,5.903,4.5,1585.892,975.99,55.85,17.47520143,0.504,0.09335062,0.068580759,0.195137163,-1.25,-0.217391304,-0.263157895,-0.616367413,-0.159881782,-0.052900828,,
12/31/2001,canada,1,5.357,2.25,1501.997,965.94,34.31,28.15330807,-0.546,-0.092495341,-0.07568092,-0.211398593,-2.25,-0.5,-0.486486486,-1.109461343,-0.052900828,-0.027900855,,
6/30/2002,canada,1,5.433,2.5,1460.09,888.76,29.27,30.36419542,0.076,0.014187045,0.010734463,0.029425445,0.25,0.111111111,0.055555556,0.123273483,-0.027900855,-0.106934504,,
12/31/2002,canada,1,4.796,2.75,1303.956,818.47,43.6,18.77224771,-0.637,-0.117246457,-0.09294521,-0.246631692,0.25,0.1,0.055555556,0.123273483,-0.106934504,0.243253306,,
6/30/2003,canada,1,4.453,3.25,1621.147608,868.15,47.41,18.31153765,-0.343,-0.071517932,-0.05175796,-0.132801681,0.5,0.181818182,0.111111111,0.246546965,0.243253306,0.243478105,,
12/31/2003,canada,1,4.658,2.75,2015.861556,1019.89,54.33,18.77213326,0.205,0.04603638,0.031448953,0.079371267,-0.5,-0.153846154,-0.114285714,-0.246546965,0.243478105,0.007510388,,
6/30/2004,canada,1,4.84,2,2031.001458,1058.88,62.12,17.04571797,0.182,0.039072563,0.028393136,0.070466198,-0.75,-0.272727273,-0.176470588,-0.369820448,0.007510388,0.212936062,,
12/31/2004,canada,1,4.306,2.5,2463.474911,1139.49,64.73,17.60373861,-0.534,-0.110330579,-0.083764706,-0.206752471,0.5,0.25,0.117647059,0.246546965,0.212936062,0.061584363,,
6/30/2005,canada,1,3.751,2.5,2615.186445,1228.24,69.3,17.72352092,-0.555,-0.128889921,-0.087539432,-0.214883186,0,0,0,0,0.061584363,0.208623605,,
12/31/2005,canada,1,3.979,3.25,3160.77607,1407.06,70.56,19.94132653,0.228,0.060783791,0.036204843,0.088276336,0.75,0.3,0.181818182,0.369820448,0.208623605,0.088474993,,
6/30/2006,canada,1,4.584,4.25,3440.425711,1449.08,84.48,17.15293561,0.605,0.152048253,0.096722622,0.234242031,1,0.307692308,0.235294118,0.49309393,0.088474993,0.082292928,,
12/31/2006,canada,1,4.086,4.25,3723.548418,1628.54,92.67,17.57354052,-0.498,-0.108638743,-0.081921369,-0.192814102,0,0,0,0,0.082292928,0.185231322,,
6/30/2007,canada,1,4.555,4.25,4413.266213,1750.97,96.8,18.08853306,0.469,0.114782183,0.079451127,0.181585971,0,0,0,0,0.185231322,0.093170894,,
12/31/2007,canada,1,3.99,4.25,4824.454172,1761.97,99.22,17.75821407,-0.565,-0.124039517,-0.096096607,-0.218754955,0,0,0,0,0.093170894,0.041984712,,
6/30/2008,canada,1,3.734,3,5027.007491,1870.85,104.2,17.95441459,-0.256,-0.064160401,-0.043715847,-0.099117289,-1.25,-0.294117647,-0.294117647,-0.616367413,0.041984712,-0.4770991,,
12/31/2008,canada,1,2.684,1.5,2628.626742,1177.15,111.19,10.58683335,-1.05,-0.281199786,-0.183070351,-0.406535757,-1.5,-0.5,-0.352941176,-0.739640895,-0.4770991,0.25754846,,
6/30/2009,canada,1,3.364,0.25,3305.625511,1375.23,88.13,15.60456144,0.68,0.253353204,0.121104185,0.2632803,-1.25,-0.833333333,-0.294117647,-0.616367413,0.25754846,0.241978183,,
12/31/2009,canada,1,3.613,0.25,4105.514767,1526.51,75.66,20.17591858,0.249,0.074019025,0.04491342,0.096407051,0,0,0,0,0.241978183,-0.05120355,,
6/30/2010,canada,1,3.081,0.5,3895.297838,1454.66,85.79,16.95605548,-0.532,-0.147246056,-0.097204458,-0.205978117,0.25,1,0.0625,0.123273483,-0.05120355,0.269527121,,
12/31/2010,canada,1,3.122,1,4945.186248,1710.18,88.37,19.35249519,0.041,0.013307368,0.007518797,0.015874253,0.5,1,0.137931034,0.246546965,0.269527121,0.025664714,,
6/30/2011,canada,1,3.11,1,5072.10304,1688.63,99.5,16.97115578,-0.012,-0.00384369,-0.002208724,-0.004646123,0,0,0,0,0.025664714,-0.148984081,,
12/31/2011,canada,1,1.941,1,4316.440431,1500.81,107.09,14.01447381,-1.169,-0.375884244,-0.21584195,-0.452609809,0,0,0,0,-0.148984081,-0.018655607,,
6/30/2012,canada,1,1.739,1,4235.914614,1458.3,111.64,13.06252239,-0.202,-0.104070067,-0.037414336,-0.078209736,0,0,0,0,-0.018655607,0.111625699,,
12/31/2012,canada,1,1.798,1,4708.751543,1565.87,105.03,14.90878797,0.059,0.033927545,0.010970621,0.022843438,0,0,0,0,0.111625699,-0.066647494,,
6/30/2013,canada,1,2.439,1,4394.925055,1530.87,99.06,15.45396729,0.641,0.35650723,0.119656524,0.2481804,0,0,0,0,-0.066647494,0.131693159,,
12/31/2013,canada,1,2.758,1,4973.706621,1725.99,97.27,17.74431993,0.319,0.130791308,0.059559373,0.123509435,0,0,0,0,0.131693159,0.115903204,,
6/30/2014,canada,1,2.237,1,5550.175156,1909.71,97.63,19.56068831,-0.521,-0.188905004,-0.09729225,-0.201719171,0,0,0,0,0.115903204,-0.090378231,,
12/31/2014,canada,1,1.788,1,5048.560143,1870.08,103.79,18.0179208,-0.449,-0.200715244,-0.087490257,-0.173842433,0,0,0,0,-0.090378231,-0.069099062,,
6/30/2015,canada,1,1.683,0.75,4699.709372,1856.83,96.17,19.30778829,-0.105,-0.058724832,-0.021389285,-0.040653576,-0.25,-0.25,-0.083333333,-0.123273483,-0.069099062,-0.185300089,,
12/31/2015,canada,1,1.394,0.5,3828.852807,1663.27,84.31,19.72802752,-0.289,-0.171717172,-0.059288132,-0.111894127,-0.25,-0.333333333,-0.086956522,-0.123273483,-0.185300089,0.150575117,,
6/30/2016,canada,1,1.061,0.5,4405.382767,1768.23,85.04,20.79292098,-0.333,-0.238880918,-0.068801653,-0.128929911,0,0,0,0,0.150575117,0.082625064,,
12/31/2016,canada,1,1.721,0.5,4769.377798,1956.11,88.6,22.07799097,0.66,0.622054665,0.136986301,0.255536761,0,0,0,0,0.082625064,0.03159602,,
6/30/2017,canada,1,1.762,0.5,4920.071152,1933.47,97.38,19.85489834,0.041,0.023823359,0.008548791,0.015874253,0,0,0,0,0.03159602,,,
12/31/2005,chile,0,6.4313,4.5,218.019324,1180.68,54.02,21.8563495,,,,,,,,,,0.003361477,,
6/30/2006,chile,0,6.7318,5,218.752191,1169.27,63.18,18.50696423,0.3005,0.046724612,0.045657938,0.309208452,0.5,0.111111111,0.105263158,0.273717206,0.003361477,0.282551108,,
12/31/2006,chile,0,5.7799,5.25,280.560865,1492.42,64.13,23.27179167,-0.9519,-0.141403488,-0.148010511,-0.97948594,0.25,0.05,0.05,0.136858603,0.282551108,0.285352742,,
6/30/2007,chile,0,6.5556,5,360.619677,1891.23,82.7,22.86856106,0.7757,0.134206474,0.119458839,0.798179687,-0.25,-0.047619048,-0.05,-0.136858603,0.285352742,-0.042677946,,
12/31/2007,chile,0,6.4852,6,345.22917,1802.84,96.21,18.73859266,-0.0704,-0.01073891,-0.010855486,-0.072440183,1,0.2,0.2,0.547434412,-0.042677946,-0.033900377,,
6/30/2008,chile,0,8.0699,6.75,333.525771,1714.69,98.65,17.38155094,1.5847,0.244356381,0.243037237,1.630624403,0.75,0.125,0.146341463,0.410575809,-0.033900377,-0.335366373,,
12/31/2008,chile,0,5.9884,8.25,221.672443,1130.91,88.52,12.77575689,-2.0815,-0.257933803,-0.320961574,-2.141821603,1.5,0.222222222,0.285714286,0.821151618,-0.335366373,0.523938273,,
6/30/2009,chile,0,6.2934,0.75,337.81512,1693.62,101.37,16.70730985,0.305,0.050931801,0.047226416,0.313838861,-7.5,-0.909090909,-1.463414634,-4.105758091,0.523938273,0.217641845,,
12/31/2009,chile,0,6.3154,0.5,411.337826,2051.56,117.93,17.39642161,0.022,0.003495726,0.00342077,0.022637557,-0.25,-0.333333333,-0.05,-0.136858603,0.217641845,0.028179553,,
6/30/2010,chile,0,6.5762,1,422.929142,2082.85,118.37,17.59609698,0.2608,0.04129588,0.040382457,0.268357951,0.5,1,0.1,0.273717206,0.028179553,0.402080053,,
12/31/2010,chile,0,6.3369,3.25,592.980514,2909.59,147.94,19.66736515,-0.2393,-0.036388796,-0.037208651,-0.246234883,2.25,2.25,0.45,1.231727427,0.402080053,-0.000934422,,
6/30/2011,chile,0,6.4308,5.25,592.42642,2860.59,149.69,19.11009419,0.0939,0.014817971,0.014601037,0.09662121,2,0.615384615,0.4,1.094868824,-0.000934422,-0.203205266,,
12/31/2011,chile,0,5.2856,5.25,472.042252,2267.92,134.65,16.84307464,-1.1452,-0.178080488,-0.178080488,-1.178387749,0,0,0,0,-0.203205266,0.071712852,,
6/30/2012,chile,0,5.4391,5,505.893748,2391.65,125.69,19.02816453,0.1535,0.029041168,0.024045051,0.15794841,-0.25,-0.047619048,-0.05,-0.136858603,0.071712852,0.005630083,,
12/31/2012,chile,0,5.6703,5,508.741972,2394.7,104.82,22.84583095,0.2312,0.042507032,0.036484717,0.237900146,0,0,0,0,0.005630083,-0.111406731,,
6/30/2013,chile,0,5.4869,5,452.064692,2106.62,92.46,22.78412286,-0.1834,-0.032343968,-0.028990776,-0.188714909,0,0,0,0,-0.111406731,-0.121980834,,
12/31/2013,chile,0,5.3435,4.5,396.921464,1842.79,96.7,19.05677353,-0.1434,-0.026134976,-0.0227064,-0.147555714,-0.5,-0.1,-0.1,-0.273717206,-0.121980834,-0.002923946,,
6/30/2014,chile,0,4.8828,4,395.760887,1812.89,91.87,19.73320997,-0.4607,-0.086216899,-0.073075947,-0.474051027,-0.5,-0.111111111,-0.1,-0.273717206,-0.002923946,-0.127575899,,
12/31/2014,chile,0,4.1208,3,345.271336,1575.41,86.76,18.15825265,-0.762,-0.156058,-0.121079226,-0.784082662,-1,-0.25,-0.2,-0.547434412,-0.127575899,-0.036517581,,
6/30/2015,chile,0,4.7758,3,332.662862,1499.71,80,18.746375,0.655,0.158949719,0.10666189,0.673981816,0,0,0,0,-0.036517581,-0.145465354,,
12/31/2015,chile,0,4.7632,3.5,284.271941,1277.85,62.46,20.45869356,-0.0126,-0.002638301,-0.002104068,-0.012965146,0.5,0.166666667,0.1,0.273717206,-0.145465354,0.150050328,,
6/30/2016,chile,0,4.595,3.5,326.927039,1444.13,66.54,21.70318605,-0.1682,-0.035312395,-0.028585267,-0.173074414,0,0,0,0,0.150050328,0.004753116,,
12/31/2016,chile,0,4.291,3.5,328.480961,1447.02,72.39,19.98922503,-0.304,-0.066158868,-0.052596066,-0.312809881,0,0,0,0,0.004753116,0.13485823,,
6/30/2017,chile,0,4.2447,2.5,372.779322,1618.39,78.11,20.71937012,-0.0463,-0.010790026,-0.008087195,-0.047641768,-1,-0.285714286,-0.222222222,-0.547434412,0.13485823,,,
6/30/2005,china,0,3.592,5.58,130.17226,26.07,2.37,11,,,,,,,,,,0.137905296,,
12/31/2005,china,0,3.308,5.58,148.123704,29.27,2.42,12.09504132,-0.284,-0.079064588,-0.082318841,-0.535705878,0,0,0,0,0.137905296,0.237066581,,
6/30/2006,china,0,3.14,5.85,183.238884,35.69,2.57,13.88715953,-0.168,-0.050785973,-0.050785973,-0.316896435,0.27,0.048387097,0.048387097,0.31094224,0.237066581,0.478254015,,
12/31/2006,china,0,3.058,6.12,270.873616,52.3,2.59,20.19305019,-0.082,-0.02611465,-0.025434243,-0.154675641,0.27,0.046153846,0.047244094,0.31094224,0.478254015,0.21594548,,
6/30/2007,china,0,4.43,6.57,329.367549,63.16,3,21.05333333,1.372,0.448659254,0.414752116,2.587987549,0.45,0.073529412,0.076923077,0.518237067,0.21594548,0.367128934,,
12/31/2007,china,0,4.46,7.47,450.287906,85.53,3.81,22.4488189,0.03,0.006772009,0.008695652,0.056588649,0.9,0.136986301,0.15037594,1.036474134,0.367128934,-0.263265234,,
6/30/2008,china,0,4.52,7.47,331.742755,62.17,4.24,14.66273585,0.06,0.013452915,0.016703786,0.113177298,0,0,0,0,-0.263265234,-0.332546997,,
12/31/2008,china,0,2.76,5.31,221.422698,40.86,3.16,12.93037975,-1.76,-0.389380531,-0.510144928,-3.31986741,-2.16,-0.289156627,-0.360902256,-2.487537922,-0.332546997,0.373910777,,
6/30/2009,china,0,3.21,5.31,304.215031,55.2,2.89,19.10034602,0.45,0.163043478,0.136033857,0.848829736,0,0,0,0,0.373910777,0.181243563,,
12/31/2009,china,0,3.64,5.31,359.352047,64.91,3.83,16.94778068,0.43,0.133956386,0.124637681,0.81110397,0,0,0,0,0.181243563,-0.061259053,,
6/30/2010,china,0,3.31,5.31,337.338481,60.18,4.41,13.6462585,-0.33,-0.090659341,-0.099697885,-0.622475139,0,0,0,0,-0.061259053,0.114551924,,
12/31/2010,china,0,3.91,5.81,375.981253,66.59,5.15,12.93009709,0.6,0.181268882,0.173862649,1.131772981,0.5,0.094161959,0.087796313,0.575818963,0.114551924,0.009314704,,
6/30/2011,china,0,3.89,6.31,379.483407,66.12,5.75,11.49913043,-0.02,-0.00511509,-0.005567929,-0.037725766,0.5,0.08605852,0.08605852,0.575818963,0.009314704,-0.191622117,,
12/31/2011,china,0,3.44,6.56,306.765993,53,5.85,9.05982906,-0.45,-0.115681234,-0.127986348,-0.848829736,0.25,0.039619651,0.042881647,0.287909482,-0.191622117,0.038986482,,
6/30/2012,china,0,3.34,6.56,318.72572,53.68,5.83,9.20754717,-0.1,-0.029069767,-0.029069767,-0.18862883,0,0,0,0,0.038986482,0.181409401,,
12/31/2012,china,0,3.59,6,376.545562,62.93,5.71,11.02101576,0.25,0.074850299,0.071123755,0.471572075,-0.56,-0.085365854,-0.094514768,-0.644917239,0.181409401,-0.109934643,,
6/30/2013,china,0,3.61,6,335.15016,54.67,5.93,9.219224283,0.02,0.005571031,0.005571031,0.037725766,0,0,0,0,-0.109934643,0.164456842,,
12/31/2013,china,0,4.62,6,390.267897,63.2,6.49,9.738058552,1.01,0.279778393,0.281258702,1.905151184,0,0,0,0,0.164456842,-0.006692352,,
6/30/2014,china,0,4.09,6,387.656087,61.56,6.52,9.441717791,-0.53,-0.114718615,-0.147550111,-0.9997328,0,0,0,0,-0.006692352,0.086894764,,
12/31/2014,china,0,3.65,5.6,421.341371,66.15,6.65,9.947368421,-0.44,-0.107579462,-0.122188281,-0.829966853,-0.4,-0.066666667,-0.066666667,-0.460655171,0.086894764,0.146492693,,
6/30/2015,china,0,3.62,4.85,483.064803,74.49,6.47,11.51313756,-0.03,-0.008219178,-0.008310249,-0.056588649,-0.75,-0.133928571,-0.125,-0.863728445,0.146492693,-0.19602056,,
12/31/2015,china,0,2.86,4.35,388.37417,59.47,5.5,10.81272727,-0.76,-0.209944751,-0.211052485,-1.433579109,-0.5,-0.103092784,-0.084388186,-0.575818963,-0.19602056,-0.046921738,,
6/30/2016,china,0,2.86,4.35,370.150979,55.7,4.59,12.13507625,0,0,0,0,0,0,0,0,-0.046921738,0.058637222,,
12/31/2016,china,0,3.06,4.35,391.855604,58.65,4.58,12.80567686,0.2,0.06993007,0.055694793,0.37725766,0,0,0,0,0.058637222,0.248645669,,
6/30/2017,china,0,3.568,4.35,489.288803,73.03,4.65,15.70537634,0.508,0.166013072,0.141504178,0.958234457,0,0,0,0,0.248645669,,,
12/31/2009,colombia,0,8.49,3.5,2617.108256,790.48,37.4,21.13582888,,,,,,,,,,0.143068661,,
6/30/2010,colombia,0,7.77,3,2991.534431,895.47,42.45,21.09469965,-0.72,-0.084805654,-0.088560886,-0.923193091,-0.5,-0.142857143,-0.153846154,-0.350643437,0.143068661,0.254596028,,
12/31/2010,colombia,0,7.69,3,3753.167216,1112.62,48.45,22.96429309,-0.08,-0.01029601,-0.01029601,-0.10257701,0,0,0,0,0.254596028,0.061472231,,
6/30/2011,colombia,0,7.61,4.25,3983.882778,1170.35,55.16,21.21736766,-0.08,-0.010403121,-0.010349288,-0.10257701,1.25,0.416666667,0.384615385,0.876608592,0.061472231,-0.105242166,,
12/31/2011,colombia,0,7.6,4.75,3564.610324,1033.91,56.31,18.36103712,-0.01,-0.00131406,-0.00130039,-0.012822126,0.5,0.117647059,0.142857143,0.350643437,-0.105242166,0.17972493,,
6/30/2012,colombia,0,7.03,5.25,4205.259665,1187.06,74.94,15.84013878,-0.57,-0.075,-0.074509804,-0.730861197,0.5,0.105263158,0.129032258,0.350643437,0.17972493,0.151905054,,
12/31/2012,colombia,0,5.47,4.25,4844.059863,1360.13,71.09,19.13250809,-1.56,-0.221906117,-0.20499343,-2.000251698,-1,-0.19047619,-0.235294118,-0.701286873,0.151905054,-0.18933651,,
6/30/2013,colombia,0,6.91,3.25,3926.902473,1075.47,65.84,16.33459903,1.44,0.263254113,0.189349112,1.846386183,-1,-0.235294118,-0.258064516,-0.701286873,-0.18933651,-0.027202485,,
12/31/2013,colombia,0,6.769,3.25,3820.080967,1038.32,65.94,15.74643615,-0.141,-0.02040521,-0.018552632,-0.18079198,0,0,0,0,-0.027202485,0.133897238,,
6/30/2014,colombia,0,6.559,4,4331.579259,1149.28,62.29,18.45047359,-0.21,-0.031023785,-0.028708134,-0.269264652,0.75,0.230769231,0.2,0.525965155,0.133897238,-0.292777641,,
12/31/2014,colombia,0,7.1,4.5,3063.3897,806.74,57.97,13.91650854,0.541,0.082482086,0.076197183,0.693677031,0.5,0.125,0.125,0.350643437,-0.292777641,-0.163206937,,
6/30/2015,colombia,0,7.216,4.5,2563.423249,658.51,46.25,14.23805405,0.116,0.016338028,0.016205644,0.148736665,0,0,0,0,-0.163206937,-0.304443989,,
12/31/2015,colombia,0,8.657,5.75,1783.004449,452.69,37.39,12.10724793,1.441,0.199695122,0.199695122,1.847668395,1.25,0.277777778,0.294117647,0.876608592,-0.304443989,0.259772434,,
6/30/2016,colombia,0,7.594,7.5,2246.179855,564.67,23.64,23.88620981,-1.063,-0.122790805,-0.143551654,-1.362992022,1.75,0.304347826,0.411764706,1.227252028,0.259772434,0.004011782,,
12/31/2016,colombia,0,7.109,7.5,2255.191039,560.76,30.26,18.53139458,-0.485,-0.06386621,-0.067211752,-0.621873124,0,0,0,0,0.004011782,0.083294187,,
6/30/2017,colombia,0,6.421,5.75,2443.035343,600.64,44.31,13.5554051,-0.688,-0.096778731,-0.096055846,-0.882162287,-1.75,-0.233333333,-0.4,-1.227252028,0.083294187,,,
