Date,Country,BondYield,Prices,Returns6M,BondYieldDiff,BondYieldChg,BondYieldChgMedian,BondYieldDiffRank,BondYieldChgRank,BondYieldChgMedianRank
2013-06-30,united states,2.4857,,,0.8408,0.511155693355219,0.16408414972093205,33.0,34.0,34.0
2013-06-30,japan,0.853,4489.939636,0.091076209738157,0.016000000000000014,0.019115890083632125,0.009286128845037732,14.0,17.0,17.0
2013-06-30,united kingdom,2.443,5138.234753,0.20340658538222312,0.7090000000000001,0.408881199538639,0.13862547658617658,30.0,32.0,33.0
2013-06-30,canada,2.439,4394.925055,0.13169315944114568,0.7000000000000002,0.4025301897642324,0.1301599107474898,28.0,31.0,32.0
2013-06-30,australia,3.76,3019.035188,0.10967027721837863,0.722,0.2376563528637261,0.11899464359291306,31.0,29.0,29.0
2013-06-30,switzerland,1.027,8956.2738,0.14147046174492783,0.3619999999999999,0.5443609022556388,0.12613240418118463,25.0,35.0,30.0
2013-06-30,france,2.347,4299.648632,0.22372673916671793,-0.33899999999999997,-0.12620997766195086,-0.07026634884443983,10.0,8.0,10.0
2013-06-30,germany,1.728,4397.315735,0.27677181634081593,0.14500000000000002,0.09159823120656974,0.030114226375908625,19.0,24.0,19.0
2013-06-30,china,3.61,335.15016,0.1644568422703423,0.27,0.08083832335329344,0.0768136557610242,23.0,22.0,24.0
2013-06-30,brazil,11.121,466.96214,0.023631258414226197,0.9820000000000011,0.0968537331097743,0.07887550200803223,35.0,25.0,25.0
2013-06-30,south korea,3.4,554.49951,0.19531288675079272,-0.2200000000000002,-0.06077348066298349,-0.042389210019267855,12.0,12.0,12.0
2013-06-30,spain,4.767,2442.342164,0.3996380865003155,-1.5619999999999994,-0.24680044240796328,-0.3051377222113693,3.0,3.0,2.0
2013-06-30,taiwan,1.4187,194.004148,0.07571175746201053,0.18180000000000018,0.14698035411108434,0.08977777777777787,20.0,26.0,26.0
2013-06-30,hong kong,2.048,41029.839098,0.12537266397056746,1.0630000000000002,1.0791878172588834,0.2616615384615385,36.0,36.0,36.0
2013-06-30,sweden,2.21,17833.575846,0.211604242277996,0.611,0.38211382113821135,0.12795811518324607,27.0,30.0,31.0
2013-06-30,netherlands,2.122,9152.881171,0.2468717457142653,0.018999999999999684,0.009034712315739268,0.003949282893369296,15.0,15.0,14.0
2013-06-30,south africa,7.574,461.195546,0.11296901379875846,0.08199999999999985,0.010945008008542478,0.008972044422561392,17.0,16.0,16.0
2013-06-30,italy,4.545,584.264289,0.32393298814126226,-1.274,-0.21893796184911496,-0.25597749648382556,4.0,4.0,3.0
2013-06-30,india,7.463,417.541714,0.045452972394513846,-0.7199999999999998,-0.08798729072467304,-0.09092057077913875,7.0,11.0,9.0
2013-06-30,russia,4.221,570.603079,0.13968588837565665,0.27500000000000036,0.06969082615306643,0.04581042811927376,24.0,20.0,21.0
2013-06-30,mexico,5.918,582.989593,0.06359108369195199,0.46999999999999975,0.0862701908957415,0.05745018946339076,26.0,23.0,23.0
2013-06-30,singapore,2.35,10851.911444,0.05398786610297379,0.7400000000000002,0.4596273291925468,0.2504230118443317,32.0,33.0,35.0
2013-06-30,indonesia,7.131,1637.026711,-0.27570239506006444,0.9780000000000006,0.158946855192589,0.09611793611793618,34.0,27.0,27.0
2013-06-30,belgium,2.633,7106.172356,0.22676668511134546,-0.5590000000000002,-0.17512531328320802,-0.12274923144488364,8.0,6.0,7.0
2013-06-30,thailand,3.733,1057.711949,-0.1511578413680188,0.2520000000000002,0.07239299051996562,0.056350626118068035,22.0,21.0,22.0
2013-06-30,israel,3.785,118.180004,0.08511079420846857,-0.5099999999999998,-0.11874272409778808,-0.11551528878822193,9.0,9.0,8.0
2013-06-30,chile,5.4869,452.064692,-0.12198083366351464,0.04780000000000051,0.008788218639113277,0.007543120453218531,16.0,14.0,15.0
2013-06-30,turkey,4.829,302.166986,-0.19901741019450747,0.23499999999999943,0.05115367871136245,0.03604294478527599,21.0,19.0,20.0
2013-06-30,philippines,3.856,455.142557,-0.10047804648599357,-1.673,-0.3025863628142521,-0.13690671031096563,2.0,2.0,5.0
2013-06-30,austria,2.161,2570.066532,0.22719104300604176,-0.2549999999999999,-0.10554635761589404,-0.05632869449966863,11.0,10.0,11.0
2013-06-30,peru,5.51,1225.898841,-0.010237942626458607,-1.25,-0.1849112426035503,-0.1971608832807571,5.0,5.0,4.0
2013-06-30,poland,4.341,210.295478,0.2160628960362143,-0.8099999999999996,-0.15725101921956897,-0.13662815214641136,6.0,7.0,6.0
2013-06-30,ireland,4.109,233.061902,0.30069628454332253,-4.098000000000001,-0.49932984038016337,-0.7459725129698737,1.0,1.0,1.0
2013-06-30,malaysia,3.633,457.911236,0.022610849409250955,0.11699999999999999,0.03327645051194539,0.029268292682926828,18.0,18.0,18.0
2013-06-30,new zealand,4.131,334.40631,0.12410156375338732,0.7010000000000001,0.2043731778425657,0.1088002483315226,29.0,28.0,28.0
2013-06-30,colombia,6.91,3926.902473,-0.027202485097215234,-0.1200000000000001,-0.017069701280227556,-0.015768725361366635,13.0,13.0,13.0
2013-12-31,united states,3.0282,,,1.2708,0.7231136906794127,0.24859154929577462,29.0,32.0,29.0
2013-12-31,japan,0.741,4898.86632,0.006792177582833014,-0.050000000000000044,-0.06321112515802785,-0.029673590504451064,7.0,6.0,7.0
2013-12-31,united kingdom,3.022,6183.385539,0.05174133263761216,1.194,0.6531728665207879,0.23416356148264364,26.0,30.0,28.0
2013-12-31,canada,2.758,4973.706621,0.11590320437599444,0.96,0.5339265850945494,0.17920477879410115,20.0,27.0,23.0
2013-12-31,australia,4.235,3350.133614,0.0885720568755799,0.9620000000000002,0.2939199511151849,0.15874587458745879,21.0,20.0,21.0
2013-12-31,switzerland,1.073,10223.32199,0.06926946893511676,0.5469999999999999,1.0399239543726235,0.1911250873515024,13.0,35.0,25.0
2013-12-31,france,2.558,5261.595,0.046533646166229126,0.5609999999999999,0.28092138207310957,0.11663201663201661,14.0,18.0,13.0
2013-12-31,germany,1.929,5614.368798,0.013068277599814326,0.613,0.46580547112462,0.1282695124503034,16.0,25.0,16.0
2013-12-31,china,4.62,390.267897,-0.006692351638648897,1.0300000000000002,0.2869080779944291,0.286908077994429,23.0,19.0,31.0
2013-12-31,brazil,10.876,477.997043,0.10495716602163152,1.709999999999999,0.18655902247436162,0.13734939759036138,33.0,14.0,18.0
2013-12-31,south korea,3.585,662.80041,0.04054111855482989,0.4249999999999998,0.13449367088607578,0.08295110764126082,9.0,10.0,8.0
2013-12-31,spain,4.151,3418.395113,0.12291921358126512,-1.1139999999999999,-0.2115859449192783,-0.2189465408805031,2.0,2.0,2.0
2013-12-31,taiwan,1.6922000000000001,208.692543,0.11514943301064662,0.5231000000000001,0.44743820032503634,0.265735331470663,11.0,24.0,30.0
2013-12-31,hong kong,2.334,46173.859328,0.04617888534838133,1.709,2.7344,0.4345283498601577,32.0,36.0,35.0
2013-12-31,sweden,2.504,21607.23615,0.016500589271339905,0.9649999999999999,0.627030539311241,0.20258213498478006,22.0,28.0,26.0
2013-12-31,netherlands,2.234,11412.468924,0.01562743287080859,0.7349999999999999,0.4903268845897264,0.15494887741119423,18.0,26.0,19.0
2013-12-31,south africa,7.906,513.296352,0.09455607430461543,1.117,0.16453085874208284,0.12257214967628663,25.0,12.0,15.0
2013-12-31,italy,4.125,773.526766,0.14452142952736557,-0.3719999999999999,-0.08272181454302863,-0.07619827939369109,4.0,5.0,4.0
2013-12-31,india,8.825,436.520226,0.21863309261642327,0.7749999999999986,0.09627329192546563,0.09865071283095705,19.0,8.0,10.0
2013-12-31,russia,4.635,650.308277,-0.05303276802672452,1.8889999999999998,0.6879096868171886,0.3146759953356655,34.0,31.0,32.0
2013-12-31,mexico,6.447,620.062533,0.012564273094049394,1.069,0.19877277798438087,0.13208129980848832,24.0,15.0,17.0
2013-12-31,singapore,2.56,11437.782986,0.04750436344744968,1.26,0.9692307692307691,0.4405594405594406,28.0,34.0,36.0
2013-12-31,indonesia,8.452,1185.694526,0.2166657974433459,3.261,0.6282026584473126,0.3223128243143069,36.0,29.0,33.0
2013-12-31,belgium,2.557,8717.615505,0.07544258709538032,0.4990000000000001,0.24246841593780366,0.11168307967770817,10.0,17.0,12.0
2013-12-31,thailand,3.8970000000000002,897.830494,0.15593883582216583,0.38700000000000045,0.11025641025641031,0.08941774491682082,8.0,9.0,9.0
2013-12-31,israel,3.645,128.238398,0.21085626787071998,-0.33999999999999986,-0.08531994981179425,-0.07916181606519206,5.0,4.0,3.0
2013-12-31,chile,5.3435,396.921464,-0.0029239461839735137,-0.3268000000000004,-0.057633634904678877,-0.05165859171850184,6.0,7.0,5.0
2013-12-31,turkey,5.68,242.030495,0.20586088542272307,2.4189999999999996,0.741796994786875,0.3710122699386503,35.0,33.0,34.0
2013-12-31,philippines,3.73,409.410722,0.19918946333799226,-0.5690000000000004,-0.1323563619446384,-0.0469394489358192,3.0,3.0,6.0
2013-12-31,austria,2.2720000000000002,3153.962628,-0.03362325667988231,0.5240000000000002,0.29977116704805495,0.11823104693140798,12.0,21.0,14.0
2013-12-31,peru,5.55,1213.348159,0.1306153240720418,1.46,0.3569682151589242,0.23229912490055687,31.0,23.0,27.0
2013-12-31,poland,4.3469999999999995,255.732528,0.023078745774569587,0.6109999999999998,0.16354389721627394,0.10327924273157535,15.0,11.0,11.0
2013-12-31,ireland,3.513,303.14275,0.03764495109977073,-4.694000000000001,-0.5719507737297429,-0.8554765810096593,1.0,1.0,1.0
2013-12-31,malaysia,4.128,468.264998,0.030805823757085626,0.625,0.1784184984299173,0.15794794035885773,17.0,13.0,20.0
2013-12-31,new zealand,4.717,375.906656,0.14975258645061085,1.2019999999999995,0.341963015647226,0.1883717285691897,27.0,22.0,24.0
2013-12-31,colombia,6.769,3820.080967,0.13389723841421408,1.2990000000000004,0.23747714808043874,0.17080867850098624,30.0,16.0,22.0
2013-12-31,norway,2.964,8903.250679,0.12257015211016942,,,,,,
2013-12-31,denmark,1.976,17715.248555,0.1971899583093375,,,,,,
2013-12-31,finland,2.13,846.414247,0.04325276320638305,,,,,,
2013-12-31,portugal,6.01,192.861257,0.06893556127760814,,,,,,
2013-12-31,greece,8.268,,,,,,,,
2014-06-30,united states,2.5304,,,0.044700000000000184,0.017982861970471165,0.008796615172685266,24.0,25.0,24.0
2014-06-30,japan,0.566,4932.14029,-0.04669437352926564,-0.28700000000000003,-0.33645955451348186,-0.17083333333333334,15.0,6.0,6.0
2014-06-30,united kingdom,2.67,6503.322147,-0.10041160552091588,0.22699999999999987,0.09291854277527634,0.04467184886352452,29.0,29.0,29.0
2014-06-30,canada,2.237,5550.175156,-0.0903782311190181,-0.20199999999999996,-0.08282082820828207,-0.03771471247199402,21.0,15.0,17.0
2014-06-30,australia,3.541,3646.861839,-0.11273174777378792,-0.21899999999999986,-0.058244680851063824,-0.036204331294428814,19.0,17.0,19.0
2014-06-30,switzerland,0.658,10931.486075,-0.06560407204287655,-0.3689999999999999,-0.359298928919182,-0.12965565706254387,12.0,4.0,11.0
2014-06-30,france,1.7,5506.4362,-0.13926004227561928,-0.647,-0.2756710694503621,-0.13693121693121696,7.0,10.0,10.0
2014-06-30,germany,1.245,5687.738928,-0.11514354478824285,-0.4829999999999999,-0.27951388888888884,-0.10276595744680848,11.0,9.0,12.0
2014-06-30,china,4.09,387.656087,0.08689476350206249,0.48,0.13296398891966765,0.1336675020885547,32.0,33.0,35.0
2014-06-30,brazil,12.178,528.166258,-0.2220787493017018,1.0570000000000004,0.09504540958546892,0.08512523153740842,34.0,30.0,31.0
2014-06-30,south korea,3.172,689.67108,-0.14585868672353208,-0.22799999999999976,-0.06705882352941173,-0.045086019379078454,18.0,16.0,16.0
2014-06-30,spain,2.661,3838.581552,-0.15087762345396694,-2.1060000000000003,-0.4417872876022656,-0.4169884169884171,1.0,1.0,1.0
2014-06-30,taiwan,1.631,232.723371,-0.0192964289779044,0.21229999999999993,0.14964404031860146,0.11103556485355645,26.0,34.0,34.0
2014-06-30,hong kong,2.039,48306.116684,0.004359991248680917,-0.008999999999999897,-0.00439453125,-0.0023443605105495954,23.0,23.0,23.0
2014-06-30,sweden,1.8479999999999999,21963.768279,-0.09048398543250713,-0.3620000000000001,-0.16380090497737565,-0.0761784511784512,13.0,13.0,14.0
2014-06-30,netherlands,1.479,11590.816516,-0.04946089226834249,-0.6429999999999998,-0.3030160226201696,-0.1375106928999144,8.0,7.0,9.0
2014-06-30,south africa,8.321,561.83164,-0.03875108564551466,0.7469999999999999,0.09862688143649323,0.08273341455310665,33.0,31.0,30.0
2014-06-30,italy,2.846,885.31796,-0.2095332257802609,-1.6989999999999998,-0.3738173817381738,-0.34962444695956374,3.0,3.0,2.0
2014-06-30,india,8.748,531.957993,0.016459600410591024,1.2849999999999993,0.17218276832373025,0.1622679631266573,36.0,36.0,36.0
2014-06-30,russia,4.436,615.820629,-0.43260876374441826,0.21499999999999986,0.05093579720445396,0.03581542562052305,27.0,26.0,27.0
2014-06-30,mexico,5.689,627.853168,-0.10459124417446597,-0.2290000000000001,-0.038695505238256156,-0.02860354733949539,17.0,20.0,21.0
2014-06-30,singapore,2.32,11981.127586,-0.016466815546688274,-0.03000000000000025,-0.01276595744680864,-0.010771992818671543,22.0,22.0,22.0
2014-06-30,indonesia,8.213,1442.593976,0.04045773167709377,1.081999999999999,0.1517318749123544,0.10755467196819074,35.0,35.0,33.0
2014-06-30,belgium,1.696,9375.294972,-0.03183067774307469,-0.937,-0.3558678313710596,-0.21134543814142326,5.0,5.0,5.0
2014-06-30,thailand,3.794,1037.837136,0.007611796423518724,0.06099999999999994,0.016340744709349098,0.01457934990439769,25.0,24.0,25.0
2014-06-30,israel,2.805,155.278268,0.013908063425849049,-0.98,-0.2589167767503302,-0.23671497584541065,4.0,11.0,4.0
2014-06-30,chile,4.8828,395.760887,-0.1275758991312348,-0.6041000000000007,-0.11009859848001613,-0.09565506539569951,10.0,14.0,13.0
2014-06-30,turkey,4.591,291.855107,-0.015523230162287294,-0.23799999999999955,-0.04928556636984871,-0.03661256826397963,16.0,19.0,18.0
2014-06-30,philippines,4.072,490.961024,0.04725517274462909,0.2160000000000002,0.05601659751037347,0.017964071856287442,28.0,27.0,26.0
2014-06-30,austria,1.554,3047.916133,-0.2732194363827005,-0.607,-0.28088847755668667,-0.13781359972755136,9.0,8.0,8.0
2014-06-30,peru,5.3,1371.830022,-0.02617584352589719,-0.20999999999999996,-0.038112522686025385,-0.03370786516853932,20.0,21.0,20.0
2014-06-30,poland,3.448,261.634514,-0.16148015548132166,-0.8930000000000002,-0.2057129693618982,-0.1512790106725394,6.0,12.0,7.0
2014-06-30,ireland,2.355,314.554544,-0.014221043966225477,-1.754,-0.42686785105865177,-0.32550802635241716,2.0,2.0,3.0
2014-06-30,malaysia,4.043,482.690287,-0.13332697535718174,0.41000000000000014,0.11285439031103772,0.1025641025641026,31.0,32.0,32.0
2014-06-30,new zealand,4.405,432.19965,-0.06637421617532546,0.274,0.06632776567417098,0.043034396104915974,30.0,28.0,28.0
2014-06-30,colombia,6.559,4331.579259,-0.2927776414029597,-0.351,-0.05079594790159192,-0.046184210526315786,14.0,18.0,15.0
2014-06-30,norway,2.452,9994.523469,-0.30552099512009256,,,,,,
2014-06-30,denmark,1.626,21208.517679,-0.11311068271288582,,,,,,
2014-06-30,finland,1.438,883.024002,-0.04827196984844817,,,,,,
2014-06-30,portugal,3.635,206.156256,-0.4222445473592613,,,,,,
2014-06-30,greece,5.905,,,,,,,,
2014-12-31,united states,2.1712,,,-0.8570000000000002,-0.28300640644607367,-0.16966937240150468,26.0,22.0,26.0
2014-12-31,japan,0.329,4701.837089,0.13616996949934101,-0.412,-0.5560053981106612,-0.2459701492537313,31.0,13.0,21.0
2014-12-31,united kingdom,1.756,5850.313129,0.01998835351570105,-1.2659999999999998,-0.4189278623428193,-0.24999999999999994,17.0,17.0,19.0
2014-12-31,canada,1.788,5048.560143,-0.06909906213233741,-0.97,-0.3517041334300217,-0.18113912231559287,24.0,20.0,25.0
2014-12-31,australia,2.739,3235.74473,-0.03284120623446085,-1.4960000000000004,-0.35324675324675336,-0.24776416031798615,11.0,19.0,20.0
2014-12-31,switzerland,0.319,10214.336075,0.05795315179112115,-0.754,-0.7027027027027026,-0.2664310954063604,27.0,3.0,18.0
2014-12-31,france,0.826,4739.609662,0.05019352203354499,-1.7319999999999998,-0.6770914777169663,-0.3732758620689655,6.0,6.0,9.0
2014-12-31,germany,0.541,5032.832506,0.022310569816527126,-1.388,-0.7195438050803524,-0.30036788573901746,14.0,1.0,15.0
2014-12-31,china,3.65,421.341371,0.1464926927386867,-0.9700000000000002,-0.20995670995671,-0.27004454342984413,23.0,27.0,17.0
2014-12-31,brazil,12.364,410.871756,-0.0870209827710815,1.4880000000000013,0.1368150055167343,0.12015503875969002,40.0,39.0,39.0
2014-12-31,south korea,2.605,589.076562,0.004105047044801635,-0.98,-0.2733612273361228,-0.19492789656887122,22.0,23.0,23.0
2014-12-31,spain,1.611,3259.42549,-0.026071977488278164,-2.54,-0.611900746807998,-0.5066826251745462,2.0,10.0,5.0
2014-12-31,taiwan,1.6173,228.232641,0.05010310948467711,-0.07490000000000019,-0.04426190757593673,-0.04062923786276116,34.0,33.0,33.0
2014-12-31,hong kong,1.896,48516.73093,0.11899141253621148,-0.43800000000000017,-0.1876606683804628,-0.11695594125500672,30.0,28.0,29.0
2014-12-31,sweden,0.926,19976.39899,0.020838735760553506,-1.5779999999999998,-0.6301916932907348,-0.3337916446324696,9.0,9.0,12.0
2014-12-31,netherlands,0.685,11017.524389,0.07854272978637278,-1.549,-0.6933751119068934,-0.33372832058601737,10.0,4.0,13.0
2014-12-31,south africa,7.969,540.060054,0.024746829359092004,0.06300000000000061,0.007968631419175365,0.007043040804919017,36.0,36.0,36.0
2014-12-31,italy,1.8900000000000001,699.814432,0.09495747867057425,-2.235,-0.5418181818181818,-0.46206326235269796,4.0,14.0,6.0
2014-12-31,india,7.857,540.713809,0.015881190487591068,-0.9679999999999991,-0.10968838526912172,-0.12207579292515279,25.0,29.0,28.0
2014-12-31,russia,6.720666666666667,349.411228,0.27587023047811154,2.0856666666666674,0.4499820208558074,0.34994407158836704,41.0,41.0,41.0
2014-12-31,mexico,5.844,562.185224,-0.016163274330383226,-0.6029999999999998,-0.09353187529083296,-0.07553551296505069,29.0,31.0,31.0
2014-12-31,singapore,2.2803,11783.836568,-0.019626020410706713,-0.27970000000000006,-0.1092578125,-0.10321033210332106,32.0,30.0,30.0
2014-12-31,indonesia,7.796,1500.958056,-0.12048016483679802,-0.6559999999999997,-0.07761476573592041,-0.06534515389979077,28.0,32.0,32.0
2014-12-31,belgium,0.831,9076.872979,0.07052714679174965,-1.726,-0.6750097770825185,-0.3923619004319163,7.0,7.0,8.0
2014-12-31,thailand,2.729,1045.736941,-0.011046575431248873,-1.1680000000000001,-0.2997177315884013,-0.28729553560447674,19.0,21.0,16.0
2014-12-31,israel,2.305,157.437888,0.07309377778238502,-1.3399999999999999,-0.3676268861454046,-0.33626097867001253,15.0,18.0,11.0
2014-12-31,chile,4.1208,345.271336,-0.0365175810597842,-1.2226999999999997,-0.2288200617572751,-0.19394391218831286,18.0,25.0,24.0
2014-12-31,turkey,4.3629999999999995,287.324573,-0.15148535868528024,-1.3170000000000002,-0.23186619718309864,-0.20320938126832283,16.0,24.0,22.0
2014-12-31,philippines,3.969,514.161472,0.044504956606316926,0.23899999999999988,0.06407506702412857,0.02104243704877618,37.0,38.0,37.0
2014-12-31,austria,0.643,2215.166205,0.0639197919688379,-1.6290000000000002,-0.7169894366197183,-0.37217272104180954,8.0,2.0,10.0
2014-12-31,peru,5.41,1335.921214,-0.05113177130818436,-0.13999999999999968,-0.02522522522522519,-0.022913256955810094,33.0,34.0,34.0
2014-12-31,poland,2.518,219.385732,-0.039073621250811263,-1.8289999999999997,-0.42074994248907294,-0.31052631578947365,5.0,16.0,14.0
2014-12-31,ireland,1.25,310.08125,0.12427376695624126,-2.263,-0.6441787645886706,-0.42778827977315687,3.0,8.0,7.0
2014-12-31,malaysia,4.147,418.334651,-0.09362222542736476,0.019000000000000128,0.004602713178294637,0.004705299653293741,35.0,35.0,35.0
2014-12-31,new zealand,3.666,403.512737,-0.14633649346241095,-1.0509999999999997,-0.22281110875556498,-0.16543365339209817,21.0,26.0,27.0
2014-12-31,colombia,7.1,3063.3897,-0.1632069374000964,0.3309999999999995,0.04889939429753287,0.04524948735475045,38.0,37.0,38.0
2014-12-31,norway,1.512,6940.986713,0.05667005042140327,-1.452,-0.4898785425101214,-0.5361890694239291,13.0,15.0,4.0
2014-12-31,denmark,0.846,18809.607765,0.1855070483975081,-1.13,-0.5718623481781376,-0.6274292059966685,20.0,11.0,3.0
2014-12-31,finland,0.658,840.398694,-0.015028208742075888,-1.472,-0.6910798122065727,-0.8251121076233184,12.0,5.0,1.0
2014-12-31,portugal,2.654,119.107901,0.09411292538855176,-3.356,-0.5584026622296173,-0.6959046137895283,1.0,12.0,2.0
2014-12-31,greece,9.416,,,1.1479999999999997,0.13884857281083685,0.16199816552600008,39.0,40.0,40.0
2015-06-30,united states,2.3531,,,-0.17730000000000024,-0.07006797344293403,-0.03519463247116744,25.0,26.0,27.0
2015-06-30,japan,0.465,5342.086102,-0.03562878627672106,-0.10099999999999992,-0.17844522968197873,-0.060825052694971356,29.0,17.0,26.0
2015-06-30,united kingdom,2.024,5967.251256,-0.09372228753358858,-0.6459999999999999,-0.24194756554307117,-0.12769322000395333,7.0,13.0,11.0
2015-06-30,canada,1.683,4699.709372,-0.1853000890200578,-0.554,-0.24765310683951725,-0.10795011691348404,11.0,11.0,17.0
2015-06-30,australia,3.01,3129.47897,-0.06895303916996776,-0.5310000000000001,-0.14995763908500426,-0.08807430751368389,13.0,21.0,22.0
2015-06-30,switzerland,0.129,10806.289044,-0.05065746351694567,-0.529,-0.8039513677811551,-0.19073372994411392,14.0,1.0,5.0
2015-06-30,france,1.195,4977.507364,-0.04885862646008532,-0.5049999999999999,-0.2970588235294117,-0.10907127429805613,16.0,8.0,16.0
2015-06-30,germany,0.764,5145.117867,-0.04028157048243575,-0.4810000000000001,-0.3863453815261044,-0.10462207721587821,17.0,3.0,19.0
2015-06-30,china,3.62,483.064803,-0.196020559585253,-0.46999999999999975,-0.11491442542787278,-0.13051930019439037,19.0,24.0,10.0
2015-06-30,brazil,12.616,375.117292,-0.3577927274011138,0.43799999999999883,0.03596649696173415,0.03539679974139315,37.0,34.0,35.0
2015-06-30,south korea,2.452,591.494749,-0.07039540937666044,-0.7200000000000002,-0.22698612862547296,-0.1440576230492197,5.0,14.0,8.0
2015-06-30,spain,2.301,3174.445822,-0.13386298359701543,-0.3599999999999999,-0.13528748590755346,-0.0726245713132943,23.0,22.0,23.0
2015-06-30,taiwan,1.5191,239.667806,-0.15928677546286718,-0.11190000000000011,-0.06860821581851628,-0.06304225352112683,27.0,27.0,25.0
2015-06-30,hong kong,1.795,54289.805275,-0.111179732371954,-0.24400000000000022,-0.11966650318783723,-0.06678527439441637,24.0,23.0,24.0
2015-06-30,sweden,0.987,20392.68189,-0.06955846860415082,-0.8609999999999999,-0.46590909090909083,-0.18307463321284284,2.0,2.0,6.0
2015-06-30,netherlands,1.035,11882.87083,-0.06042162060596934,-0.4440000000000002,-0.30020283975659234,-0.09637508139787283,21.0,7.0,20.0
2015-06-30,south africa,8.28,553.424828,-0.2725155818271313,-0.04100000000000037,-0.004927292392741256,-0.004607518121031676,30.0,31.0,31.0
2015-06-30,italy,2.334,766.267046,-0.06571694458592192,-0.512,-0.17990161630358392,-0.10609200165768753,15.0,16.0,18.0
2015-06-30,india,7.86,549.300988,-0.07591547241127472,-0.887999999999999,-0.10150891632373105,-0.11213537062760437,1.0,25.0,14.0
2015-06-30,russia,5.2748333333333335,445.803384,-0.18319228819492317,0.8388333333333335,0.18909678388939,0.13973568771169972,39.0,39.0,39.0
2015-06-30,mexico,6.062,553.09847,-0.1300144800617511,0.3730000000000002,0.06556512568113915,0.04685929648241209,36.0,35.0,36.0
2015-06-30,singapore,2.6926,11552.566751,-0.16064380583123283,0.37260000000000026,0.16060344827586226,0.13825602968460118,35.0,38.0,38.0
2015-06-30,indonesia,8.329,1320.122382,-0.08429642472344656,0.11600000000000144,0.014123949835626703,0.011579157516470496,32.0,32.0,32.0
2015-06-30,belgium,1.216,9717.038932,0.0471537795831074,-0.48,-0.28301886792452835,-0.10980212741621868,18.0,9.0,15.0
2015-06-30,thailand,2.943,1034.185129,-0.22690920166963646,-0.851,-0.22430152872957299,-0.2156067899670636,3.0,15.0,4.0
2015-06-30,israel,2.36,168.945618,0.02863964189944257,-0.4450000000000003,-0.15864527629233516,-0.11454311454311462,20.0,20.0,13.0
2015-06-30,chile,4.7758,332.662862,-0.14546535404965044,-0.10699999999999932,-0.021913656098959455,-0.017001938538786558,28.0,29.0,29.0
2015-06-30,turkey,4.75,243.799107,-0.19701813345854458,0.1589999999999998,0.03463297756480066,0.024935309338979035,33.0,33.0,33.0
2015-06-30,philippines,4.435,537.044206,-0.10773746062907896,0.36299999999999955,0.08914538310412556,0.033950617283950574,34.0,36.0,34.0
2015-06-30,austria,1.143,2356.759168,-0.02755168066455571,-0.41100000000000003,-0.2644787644787645,-0.09435261707988982,22.0,10.0,21.0
2015-06-30,peru,6.37,1267.613196,-0.2764042115572928,1.0700000000000003,0.20188679245283025,0.17863105175292157,40.0,40.0,40.0
2015-06-30,poland,3.312,210.813537,-0.2231841639277652,-0.13600000000000012,-0.03944315545243626,-0.023224043715847017,26.0,28.0,28.0
2015-06-30,ireland,1.647,348.616215,0.03615315483819348,-0.708,-0.30063694267515917,-0.13538579214074004,6.0,6.0,9.0
2015-06-30,malaysia,4.009,379.16923,-0.11800668529985936,-0.03399999999999981,-0.008409596834034083,-0.008414800148496427,31.0,30.0,30.0
2015-06-30,new zealand,3.626,344.464098,0.09810687150334041,-0.7790000000000004,-0.17684449489216802,-0.12274481997951633,4.0,18.0,12.0
2015-06-30,colombia,7.216,2563.423249,-0.30444398922590876,0.657,0.10016770849214818,0.09253521126760564,38.0,37.0,37.0
2015-06-30,norway,1.8519999999999999,7334.33278,-0.1954963287062631,-0.6000000000000001,-0.2446982055464927,-0.2446982055464927,10.0,12.0,3.0
2015-06-30,denmark,1.003,22298.922583,0.04115836509965254,-0.623,-0.3831488314883149,-0.3831488314883149,9.0,4.0,1.0
2015-06-30,finland,0.895,827.769007,0.035721785606790624,-0.5429999999999999,-0.3776077885952712,-0.37760778859527117,12.0,5.0,2.0
2015-06-30,portugal,3.001,130.317494,-0.07803735084101604,-0.6339999999999999,-0.1744154057771664,-0.1744154057771664,8.0,19.0,7.0
2015-06-30,greece,15.424,,,9.518999999999998,1.6120237087214222,1.1513062409288821,41.0,41.0,41.0
2015-12-31,united states,2.2694,,,0.09820000000000029,0.045228445099484205,0.019544622243452013,20.0,18.0,20.0
2015-12-31,japan,0.265,5151.754058,-0.05575551681353197,-0.064,-0.19452887537993924,-0.03888213851761847,15.0,6.0,12.0
2015-12-31,united kingdom,1.96,5407.986818,-0.03054306853156974,0.20399999999999996,0.11617312072892938,0.04036406806489908,27.0,23.0,26.0
2015-12-31,canada,1.3940000000000001,3828.852807,0.1505751171593679,-0.3939999999999999,-0.2203579418344519,-0.08026074556936239,5.0,3.0,7.0
2015-12-31,australia,2.88,2913.691884,0.025684841424365334,0.14100000000000001,0.05147864184008766,0.02342192691029901,24.0,19.0,21.0
2015-12-31,switzerland,-0.062,10258.869851,-0.03585896403239197,-0.381,-1.1943573667711598,-0.1402281928597718,6.0,1.0,3.0
2015-12-31,france,0.988,4734.313191,-0.04192461926205504,0.16200000000000003,0.19612590799031482,0.03506493506493507,26.0,33.0,25.0
