Year,Code,Country,Date,Development,BondYield,CBPR,TotalPrices,Prices,TotalPrices__pctChange,Prices__pctChange,pctchg.TotalPrices_subtract_pctchg.Prices,Earnings,PE,ForwardEarnings,ForwardPE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,GDP.Growth,CPI.Change,X,EP,EP.minus.Bond.Yield,Bond.Yield.minus.CPI.Change,EP.over.Bond.Yield,Unemployment,BondYield__.Change,CBPR__.Change,TotalPrices__.Change,Prices__.Change,Earnings__.Change,EP__.Change,BondYield_z.score.cross_sectional,CBPR_z.score.cross_sectional,PE_z.score.cross_sectional,EP_z.score.cross_sectional,EP.minus.Bond.Yield_z.score.cross_sectional,Bond.Yield.minus.CPI.Change_z.score.cross_sectional,EP.over.Bond.Yield_z.score.cross_sectional,BondYield_z.score.longitudinal,CBPR_z.score.longitudinal,PE_z.score.longitudinal,EP_z.score.longitudinal,EP.minus.Bond.Yield_z.score.longitudinal,BondYield_.percentchangefromedian_z.score.longitudinal,Prices__.Change_6.month.offset,BondYield_T_Difference_6.month.offset,CBPR_T_Difference_6.month.offset,BondYield_T_Difference__6month,BondYield__subtract_historical_median,CBPR__subtract_historical_median,PE__subtract_historical_median,EP__subtract_historical_median,EP.minus.Bond.Yield__subtract_historical_median,Bond.Yield.minus.CPI.Change__subtract_historical_median,BondYield_z.score.cross_sectional__subtract_historical_median,Bond.Yield.minus.CPI.Change_z.score.cross_sectional__subtract_historical_median,Bond.Yield.minus.CPI.Change_z.score.cross_sectional__subtract_historical_median__rollingsum_3year,BondYield_z.score.cross_sectional__subtract_historical_median__rollingsum_3year,Bond.Yield.minus.CPI.Change__subtract_historical_median__rollingsum_3year,EP.minus.Bond.Yield__subtract_historical_median__rollingsum_3year,EP__subtract_historical_median__rollingsum_3year,PE__subtract_historical_median__rollingsum_3year,CBPR__subtract_historical_median__rollingsum_3year,BondYield__subtract_historical_median__rollingsum_3year,CPI.Change__subtract_historical_median,GDP.Growth__subtract_historical_median,Unemployment__.Change,Unemployment__.Change__subtract_historical_median,ForwardEarnings_.Change,ForwardPE_.Change,ForwardEarnings__zscore_crosssectional,ForwardPE__zscore_crosssectional,ForwardPE__.changefromedian,ForwardPE__.changefromedian__z_score_longitudinal,ForwardEarnings__last_period_earnings_forecast_for_this_period,PE__difference,pctchg.TotalPrices_subtract_pctchg.Pricespctchg.TotalPrices_subtract_pctchg.Prices_.6month.offset,PE__differencePE__difference_.6.month.offset,Prices__.Change_.6.month.offset,EarningsEarnings_.6.month.offset,Earnings__.Change_,Earnings_.pctchange,CPI.Change_.ZXsect,CPI.Change_.zX,ForwardPE_.Change_.6monthforwardoffset,BondYield__pctchg-1year,BondYield__difference-1year
,NL,netherlands,06/30/2009,1,3.799,1,5921.979324,56.91,0.045058335,0.010117146,0.034941189,0.51,111.59,5.67,10.03703704,0.253,0.071347998,0.0496614,0.113313985,-1.5,-0.6,-0.52,-1.020026408,0.045058335,0.361191352,-3.767583537,1.189904616,,0.008961376,-3.790038624,2.609095384,0.002358878,3.413000107,0.071347998,-0.6,0.045058335,0.010117146,-0.805343511,-0.807330416,-0.238778826,-0.631700565,4.643443912,-2.20248123,-0.104700798,0.156770013,-0.407458596,-1.008845708,-1.994026951,3.727170334,-2.100501379,0.927511614,0.714543514,-0.320549928,-1.265,-1.5,-1.265,-1.2955,-1.875,95.89,-0.054732892,0.840444762,-0.294487248,-0.580230309,-0.164289993,-1.934579309,-3.305140536,-3.46770322,4.579286725,0.094464472,73.575,1.5,-7.3795,-0.994694065,-6.46769699,0.241090948,0.241090948,-0.131699847,0.163327154,-2.274127471,-0.838064364,0.124762447,0.969189777,5.94,92.59,0.009011793,-1.14,-0.320549928,204.52,-0.721868365,-0.805343511,-1.019751415,-1.019751415,-0.031289407,-0.210351278,-1.012
,NL,netherlands,12/31/2009,1,3.555,1,8060.947045,75.26,0.361191352,0.322438939,0.038752413,2.14,35.17,5.94,12.67003367,-0.244,-0.064227428,-0.048022043,-0.109283053,0,0,0,0,0.361191352,-0.140822927,-3.767583537,1.189904616,,0.028433324,-3.526566676,2.365095384,0.007998122,3.413000107,-0.064227428,0,0.361191352,0.322438939,3.196078431,2.172874791,-0.34806188,-0.631700565,0.667590516,-1.344724451,0.047018513,0.020646094,-0.335265135,-1.126597939,-1.796316086,0.484599513,-1.270062379,1.160062244,-0.280568788,0.010117146,0.253,-1.5,0.253,-1.526,-1.75,18.345,-0.031268963,1.051291943,-0.515251556,-0.683466964,-0.28745107,-2.106417492,-3.412632064,-3.775720479,4.664979385,0.027581614,98.92,-0.25,-7.6195,-0.986266569,-6.206718045,0,0,0.047619048,0.262328077,-1.981921148,0.265456696,0.226394713,1.288439387,7.75,17.37,0.020359251,-0.32,0.010117146,288.73,-0.805343511,3.196078431,-1.019751415,-1.019751415,0.163327154,0.002538071,0.009
,NL,netherlands,06/30/2010,1,2.808,1,6925.780889,74.47,-0.140822927,-0.010496944,-0.130325983,4.45,16.73,7.75,9.609032258,-0.747,-0.210126582,-0.148390942,-0.33456738,0,0,0,0,-0.140822927,0.18418085,1.402662177,1.275552568,,0.059772863,-2.748227137,1.532447432,0.021286632,4.449999809,-0.210126582,0,-0.140822927,-0.010496944,1.079439252,1.102211581,-0.68262926,-0.631700565,-0.291775312,0.035810358,0.495222354,-0.443875636,-0.165145962,-1.522393077,-1.648135847,-0.300596402,-0.043891662,1.836356414,-1.274638499,0.322438939,-0.244,0,-0.244,-2.226,-1.75,0,0,1.777006714,-1.328494884,-0.99698392,-0.741147253,-2.714795544,-3.811694361,-4.866228645,5.475741414,-0.003460201,104.725,-2.75,-8.5105,-0.900618617,-1.036472331,0.303838169,0.303838169,0.304713805,-0.241593787,-0.023056538,-1.017446398,-0.271010025,-1.397877404,8,-0.82,0.006084783,1.67,0.322438939,285.41,3.196078431,1.079439252,-0.920894843,-0.920894843,0.262328077,-0.260858121,-0.991
,NL,netherlands,12/31/2010,1,3.154,1,8201.377103,79.98,0.18418085,0.073989526,0.110191324,6.65,12.03,8,9.9975,0.346,0.123219373,0.069380389,0.154966952,0,0,0,0,0.18418085,0.055353418,1.402662177,1.275552568,,0.08312552,-3.07087448,1.878447432,0.026355586,4.449999809,0.123219373,0,0.18418085,0.073989526,0.494382022,0.390689952,-0.527662307,-0.631700565,-0.536299141,1.064515851,0.309427118,-0.250847456,-0.10025334,-1.268749997,-1.531738372,-0.495462461,0.860553338,1.434722533,0.937694937,-0.010496944,-0.747,0,-0.747,-1.833,-1.75,-4.185,0.021391955,1.346509502,-0.963090259,-0.820966543,-0.537293525,-3.237998632,-4.329669161,-5.804062016,6.572758682,-0.000140127,104.01,-5.625,-9.667,-0.900618617,-1.036472331,0,0,0.032258065,0.040427353,0.247504873,-0.854634821,0.036421422,0.282849485,8.52,-9.58,0.008559828,3.81,-0.010496944,299.55,1.079439252,0.494382022,-0.920894843,-0.920894843,-0.241593787,-0.112798875,-0.401
,NL,netherlands,06/30/2011,1,3.343,1.25,8655.351357,76.71,0.055353418,-0.040885221,0.096238639,6.83,11.23,8.52,9.003521127,0.189,0.059923906,0.038516405,0.084649578,0.25,0.25,0.1,0.170004401,0.055353418,-0.167278591,1.663626344,2.341070178,,0.089047195,-3.253952805,1.001929822,0.026636911,4.977000237,0.059923906,0.25,0.055353418,-0.040885221,0.027067669,0.07123775,-0.443012729,-0.461696164,-0.577920218,1.325370947,0.204002166,-0.739843407,-0.096651824,-1.122880862,-1.243896012,-0.520582885,1.060976619,1.205055352,0.610154032,0.073989526,0.346,0,0.346,-1.564,-1.375,-4.47,0.025352927,1.055581308,-1.821512494,-0.700486456,-1.016194339,-4.142615989,-4.648560693,-7.425574509,7.235269368,-0.008043494,104.855,-8,-10.379,0.164898993,-0.636123911,0.118427068,0.118427068,0.065,-0.099422743,0.810272606,-1.271223512,-0.099031105,-0.481753072,7.44,-11.64,0.008334922,5.83,0.073989526,280.85,0.494382022,0.027067669,0.308946807,0.308946807,0.040427353,0.190527066,0.535
,NL,netherlands,12/31/2011,1,2.188,1,7207.496374,70.78,-0.167278591,-0.077304132,-0.089974459,5.33,13.28,7.44,9.51344086,-1.155,-0.345498056,-0.239279055,-0.517302977,-0.25,-0.2,-0.1,-0.170004401,-0.167278591,0.009556016,1.663626344,2.341070178,,0.075301205,-2.112698795,-0.153070178,0.034415542,4.977000237,-0.345498056,-0.2,-0.167278591,-0.077304132,-0.219619327,-0.154367468,-0.960315706,-0.631700565,-0.471266208,0.719847755,0.861188915,-1.384200482,0.002930016,-1.730960279,-1.380410725,-0.421853129,0.504191374,2.127943072,-2.112211609,-0.040885221,0.189,0.25,0.189,-2.639,-1.5,-2.295,0.011091612,2.194031659,-2.958417118,-1.181958923,-1.650456277,-5.438609251,-5.663683807,-9.748622203,9.429301027,-0.045863328,109.21,-10.5,-12.6455,0.164898993,-0.496739658,0,0,-0.126760563,0.05663559,-0.358552686,-1.057509921,0.05090407,0.415760933,7.93,-13.05,0.00618055,9.52,-0.040885221,212.73,0.027067669,-0.219619327,0.308946807,0.308946807,-0.099422743,-0.306277743,-0.966
,NL,netherlands,06/30/2012,1,2.103,1,7276.371328,71.46,0.009556016,0.009607234,-0.0000512,4.24,16.85,7.93,9.011349306,-0.085,-0.038848263,-0.017638514,-0.038069916,0,0,0,0,0.009556016,0.194520811,-1.057037404,2.455547653,,0.059347181,-2.043652819,-0.352547653,0.028220248,5.821000099,-0.038848263,0,0.009556016,0.009607234,-0.204502814,-0.211869438,-0.998385622,-0.631700565,-0.285532151,0.017058684,0.900948775,-1.495485955,-0.076381983,-1.699390496,-1.310934487,-0.256789024,-0.136447361,2.023036838,0.077807578,-0.077304132,-1.155,-0.25,-1.155,-2.716,-1.5,1.15,-0.004347087,2.260273976,-3.151631064,-1.216445788,-1.758247422,-6.155079879,-6.180538902,-11.03288462,10.52513986,-0.032512449,104.435,-11.5,-13.7995,0.270948972,-3.217403406,0.169580033,0.169580033,0.065860215,-0.052777072,0.171747678,-1.267942627,-0.050221711,-0.222426989,7.28,-5.01,0.010658872,6.77,-0.077304132,290.25,-0.219619327,-0.204502814,0.441078989,0.441078989,0.05663559,-0.370924319,-1.24
,NL,netherlands,12/31/2012,1,1.499,0.75,8691.776979,81.65,0.194520811,0.142597257,0.051923554,3.46,23.6,7.28,11.21565934,-0.604,-0.287208749,-0.125545625,-0.270520345,-0.25,-0.25,-0.1,-0.170004401,0.194520811,0.053050624,-1.057037404,2.455547653,,0.042372881,-1.456627119,-0.956547653,0.028267433,5.821000099,-0.287208749,-0.25,0.194520811,0.142597257,-0.183962264,-0.286016955,-1.268905967,-0.801704966,0.065645688,-0.730674459,1.238985275,-1.832448443,-0.075777922,-1.933358325,-1.43800733,0.05150193,-0.811007488,2.302361496,-0.979162262,0.009607234,-0.085,0,-0.085,-3.312,-1.75,7.385,-0.019360685,2.807779232,-3.749367535,-1.483383082,-2.091715582,-8.082505468,-7.083691676,-14.48776491,12.49247433,0.002859758,15.93,-11.375,-15.816,0.262521476,-3.217403406,0,0,-0.081967213,0.244614869,-0.531711989,-0.344089357,0.220051008,1.391372793,7.38,2.51,0.006921969,5.83,0.009607234,337.51,-0.204502814,-0.183962264,0.441078989,0.441078989,-0.052777072,-0.314899452,-0.689
,NL,netherlands,06/30/2013,1,2.122,0.5,9152.881171,85.81,0.053050624,0.050949173,0.002101451,3.5,24.52,7.38,11.62737127,0.623,0.415610407,0.13133762,0.279030091,-0.25,-0.33,-0.11,-0.170004401,0.053050624,0.246871746,-0.1903392,2.506898527,,0.040783034,-2.081216966,-0.384898527,0.019219149,7.243000031,0.415610407,-0.333333333,0.053050624,0.050949173,0.011560694,-0.03752039,-0.989875876,-0.971709367,0.113509927,-0.800708646,0.879317605,-1.51353402,-0.191613828,-1.528940269,-1.547165565,0.092973278,-0.855624226,1.69194146,1.53048603,0.142597257,-0.604,-0.25,-0.604,-2.6215,-1.875,7.79,-0.018989829,2.14366894,-3.116475297,-1.174120999,-1.738634551,-9.533688948,-7.574345711,-17.08898865,13.58485133,0.015138893,5.375,-11.5,-16.9115,0.31387235,-2.332654374,0.244287907,0.244287907,0.013736264,0.036708669,-0.423487425,-0.171535856,0.04101927,0.244023351,7.14,3.25,0.007077719,4.82,0.142597257,312.94,-0.183962264,0.011560694,0.500349191,0.500349191,0.244614869,0.009034712,0.019
,NL,netherlands,12/31/2013,1,2.234,0.25,11412.46892,100.39,0.246871745,0.169910267,0.076961478,5.32,18.87,7.14,14.06022409,0.112,0.052780396,0.023952096,0.050162713,-0.25,-0.5,-0.11,-0.170004401,0.246871746,0.015627433,-0.1903392,2.506898527,,0.052994171,-2.181005829,-0.272898527,0.023721652,7.243000031,0.052780396,-0.5,0.246871745,0.169910267,0.52,0.299417081,-0.939713163,-1.141713769,-0.180438931,-0.262797106,0.821854571,-1.45105091,-0.133972897,-1.419637014,-1.639082097,-0.170828369,-0.347255503,1.538343414,0.467305248,0.050949173,0.623,-0.25,0.623,-2.442,-2,2.08,-0.006565851,2.039118633,-2.943232185,-1.093726294,-1.641984832,-10.43452653,-7.671088085,-18.70372595,13.84696325,0.008573041,7.455,-11.75,-17.1275,0.31387235,-2.314603545,0,0,-0.032520325,0.209234982,-0.683226379,0.848102488,0.228945333,1.336064692,7.58,-3.25,0.015558997,4.62,0.050949173,315.39,0.011560694,0.52,0.500349191,0.500349191,0.036708669,0.490326885,0.735
,NL,netherlands,06/30/2014,1,1.479,0.15,11590.81652,101.53,0.015627434,0.011355713,0.004271721,5.2,19.53,7.58,13.3944591,-0.755,-0.337958818,-0.162662932,-0.338150431,-0.1,-0.4,-0.05,-0.068001761,0.015627433,-0.049460892,1.419690296,0.97603508,,0.051203277,-1.427796723,0.50296492,0.034620201,7.415999889,-0.337958818,-0.4,0.015627434,0.011355713,-0.022556391,-0.03379417,-1.277863594,-1.209715529,-0.146101542,-0.341687593,1.255587148,-1.018208398,0.005550055,-1.746732739,-1.615642208,-0.137542563,-0.415680748,1.985831836,-1.34336578,0.169910267,0.112,-0.25,0.112,-3.1625,-1.975,2.68,-0.008143904,2.787566294,-2.136749601,-1.416424818,-1.192060366,-11.08929337,-8.26654636,-19.87738529,15.28802004,-0.020962817,14.32,-11.975,-18.457,-1.216991097,-0.704574049,0.023885111,0.023885111,0.06162465,-0.047350952,-0.207038297,0.569072245,-0.059360308,-0.480312051,7.23,-4.84,0.003992689,7.74,0.169910267,288.72,0.52,-0.022556391,-1.266603894,-1.266603894,0.209234982,-0.303016023,-0.643
,NL,netherlands,12/31/2014,1,0.685,0.05,11017.52439,108.64,-0.049460893,0.070028563,-0.119489456,5.08,21.39,7.23,15.02627939,-0.794,-0.536849222,-0.172346429,-0.355617804,-0.1,-0.67,-0.05,-0.068001761,-0.049460892,0.07854273,1.419690296,0.97603508,,0.046750818,-0.638249182,-0.29103508,0.06824937,7.415999889,-0.536849222,-0.666666667,-0.049460893,0.070028563,-0.023076923,-0.086956524,-1.633481399,-1.27771729,-0.049332538,-0.537822407,1.710245074,-1.461169019,0.436069837,-2.045277974,-1.596385006,-0.047015246,-0.59328827,2.353253949,-1.393503,0.011355713,-0.755,-0.1,-0.755,-3.922,-1.95,3.99,-0.010777926,3.447770226,-2.900130464,-1.756590716,-1.617939032,-11.69103806,-9.32265062,-20.95600326,17.68020896,-0.05709367,22.78,-12.55,-20.815,-1.216991097,-0.704574049,0,0,-0.046174142,0.121828009,-0.585824271,1.252988068,0.144983358,0.812620857,8.03,-0.06,0.005342329,6.04,0.011355713,291.99,-0.022556391,-0.023076923,-1.266603894,-1.266603894,-0.047350952,-0.693375112,-1.549
,NL,netherlands,06/30/2015,1,1.035,0.05,11882.87083,125.57,0.07854273,0.155835788,-0.077293058,5.33,23.56,8.03,15.63760897,0.35,0.510948905,0.077656978,0.156758478,0,0,0,0,0.07854273,-0.060421621,1.951710982,0.600248147,,0.042444822,-0.992555178,0.434751853,0.04100949,6.872000217,0.510948905,0,0.07854273,0.155835788,0.049212598,-0.092105255,-1.476722921,-1.27771729,0.063564634,-0.727505394,1.506219324,-1.056263439,0.087345573,-1.786713406,-1.515957414,0.058574746,-0.761393517,1.973009313,1.017199419,0.070028563,-0.794,-0.1,-0.794,-3.472,-1.95,5.61,-0.013265484,2.964120621,-2.111282751,-1.555044102,-1.177852794,-11.21843458,-9.695735799,-20.1088689,18.45029792,-0.081450765,30.685,-13,-21.648,-1.584350534,-0.125774348,-0.073354865,-0.073354865,0.110650069,0.040684029,0.279972242,1.509203765,0.054124916,0.207120422,7.7,-2.09,0.006850357,9.29,0.070028563,238.52,-0.023076923,0.049212598,-1.700344657,-1.700344657,0.121828009,-0.30020284,-0.444
,NL,netherlands,12/31/2015,1,0.793,0.05,11164.88852,120.08,-0.06042162,-0.043720634,-0.016700986,5.63,21.33,7.7,15.59480519,-0.242,-0.233816425,-0.054912639,-0.10838729,0,0,0,0,-0.060421621,-0.018772725,1.951710982,0.600248147,,0.046882325,-0.746117675,0.192751853,0.059120209,6.872000217,-0.233816425,0,-0.06042162,-0.043720634,0.056285178,0.10454757,-1.585110211,-1.27771729,-0.052454119,-0.532029405,1.648129416,-1.191271588,0.319198545,-1.823081866,-1.446657794,-0.051443189,-0.562791482,2.005186731,-0.269041873,0.155835788,0.35,0,0.35,-3.614,-1.95,3.365,-0.008781505,3.185865072,-2.29022197,-1.618643255,-1.277680285,-10.73786744,-10.09793327,-19.2474598,19.37588902,-0.085885183,32.9,-13.45,-22.546,-1.575923038,-0.078995333,0,0,-0.04109589,-0.002737233,-0.07716882,1.491264178,-0.003734707,-0.18107009,8.42,-1.36,0.009965058,5.03,0.155835788,231.91,0.049212598,0.056285178,-1.700344657,-1.700344657,0.040684029,0.157664234,0.108
,NL,netherlands,06/30/2016,1,0.086,0,10955.29314,113.21,-0.018772725,-0.057211859,0.038439134,5.13,22.07,8.42,13.44536817,-0.707,-0.891551072,-0.161011159,-0.316652125,-0.05,-1,-0.03,-0.03400088,-0.018772725,0.068221008,2.141808733,0.316666667,,0.045310376,-0.040689624,-0.230666667,0.526864838,6.165999889,-0.891551072,-1,-0.018772725,-0.057211859,-0.088809947,-0.033529672,-1.901762337,-1.31171817,-0.013954622,-0.601275169,2.054347456,-1.427490392,6.307253603,-2.052009896,-1.418055032,-0.014114786,-0.620420361,2.275112808,-1.276259847,-0.043720634,-0.242,0,-0.242,-4.305,-2,4.09,-0.010306977,3.86660007,-2.683478682,-1.928129279,-1.497072272,-10.14322413,-10.54267946,-18.18157095,20.43470986,-0.076831475,29.605,-13.7,-23.539,-1.859504518,0.064323403,-0.102735784,-0.102735784,0.093506494,-0.137830322,0.702048042,0.590408859,-0.1848601,-1.339305771,8.27,-0.47,0.007598914,4.5,-0.043720634,233.78,0.056285178,-0.088809947,-2.02766005,-2.02766005,-0.002737233,-0.916908213,-0.949
,NL,netherlands,12/31/2016,1,0.357,0,11702.67427,126.41,0.068221007,0.116597474,-0.048376467,5.52,22.9,8.27,15.2853688,0.271,3.151162791,0.061942857,0.12137585,0,,0,0,0.068221008,0.200154547,2.141808733,0.316666667,,0.043668122,-0.313331878,0.040333333,0.12231967,6.165999889,3.151162791,,0.068221007,0.116597474,0.076023392,-0.036244546,-1.780386486,-1.31171817,0.029227245,-0.673617931,1.897347459,-1.276303581,1.128276467,-1.842944989,-1.361756658,0.027762269,-0.680233583,1.984483886,0.882311179,-0.057211859,-0.707,-0.05,-0.707,-4.018,-2,4.91,-0.011918333,3.581440918,-2.382316874,-1.799587326,-1.329058643,-9.733648223,-11.16814579,-17.44741253,21.87248183,-0.069759979,26.725,-13.825,-24.9355,-1.859504518,0.017544388,0,0,-0.017814727,0.136850148,0.539711196,1.361575606,0.155979767,0.936614148,9.26,4.38,0.009019139,1.39,-0.057211859,253.59,-0.088809947,0.076023392,-2.02766005,-2.02766005,-0.137830322,-0.549810845,-0.436
,NL,netherlands,06/30/2017,1,0.656,0,14045.01774,138.25,0.200154547,0.093663476,0.106491071,6.47,21.37,9.26,14.92980562,0.299,0.837535014,0.068997346,0.133916528,0,,0,0,0.200154547,,,,,0.046794572,-0.609205428,,0.071333189,5.605999947,0.837535014,,0.200154547,0.093663476,0.172101449,0.071595705,-1.646469958,-1.31171817,-0.050373065,-0.535895004,1.726969809,,0.47554881,-1.646469958,-1.31171817,-0.050373065,-0.535895004,1.726969809,0.934301822,0.116597474,0.271,0,0.271,-3.6775,-2,3.37,-0.008760984,3.27305047,,-1.647083722,,,-11.72150322,,23.10641367,-0.071955112,28.015,-13.825,-26.171,,,-0.090820621,-0.090820621,0.119709794,-0.023261668,1.611134381,1.212554733,-0.029715846,-0.322307288,,-0.06,0.015030521,4.54,0.116597474,269.34,0.076023392,0.172101449,,,0.136850148,6.627906977,0.57
,NZ,new zealand,06/30/1989,1,13.03,,,,,,0,,,,,,,,,,,,,,,0.154356602,5.717837166,,,,7.312162834,,,,,,,,,2.872167582,,,,,1.741457313,,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,2.300897551,2.300897551,,,
,NZ,new zealand,12/31/1989,1,12.52,,,,,,0,,,,,-0.51,-0.039140445,-0.039921722,-0.221529786,,,,,,,0.154356602,5.717837166,,,,6.802162834,,,-0.039140445,,,,,,2.650637796,,,,,1.45764122,,-0.707106781,,,,,,,,,,-0.255,,,,,-0.255,-0.110764893,-0.141908047,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,2.300897551,2.300897551,,,
,NZ,new zealand,06/30/1990,1,12.12,,,,,,0,,,,,-0.4,-0.031948882,-0.031948882,-0.173748851,,,,,,,0.150575745,6.10005319,,,,6.01994681,,,-0.031948882,,,,,,2.476888945,,,,,1.022336326,,-0.957378294,,,,,0.707106781,,-0.51,,-0.51,-0.4,,,,,-0.782216024,-0.173748851,-0.435304894,,,,,,,,,0.382216024,-0.003780857,,,,,,,,,,,0,,,,,,2.557928727,2.557928727,,-0.069838833,-0.91
,NZ,new zealand,12/31/1990,1,12.26,,,,,,0,,,,,0.14,0.011551155,0.011299435,0.060812098,,,,,,,0.150575745,6.10005319,,,,6.15994681,,,0.011551155,,,,,,2.537701043,,,,,1.100246626,,-0.555051573,,,,,1.142557958,,-0.4,,-0.4,-0.13,,,,,-0.321108012,-0.056468376,-0.178697297,,,,,,,,,0.191108012,-0.001890429,,,,,,,,,,,0,,,,,,2.557928727,2.557928727,,-0.020766773,-0.26
,NZ,new zealand,06/30/1991,1,9.74,,,,,,0,,,,,-2.52,-0.205546493,-0.205546493,-1.094617764,,,,,,,-1.088706103,2.598944591,,,,7.141055409,,10.61100006,-0.205546493,,,,,,1.443083278,,,,,1.646235664,,-1.72123172,,,,,-1.45764577,,0.14,,0.14,-2.52,,,,,0.338892575,-1.094617765,0.188594444,,,,,,,,,-3.118892575,-1.239281848,,,,,,,,,,,0,,,,,,0.203516551,0.203516551,,-0.196369637,-2.38
,NZ,new zealand,12/31/1991,1,8.96,,,,,,0,,,,,-0.78,-0.080082136,-0.063986874,-0.33881026,,,,,,,-1.088706103,2.598944591,,,,6.361055409,,10.61100006,-0.080082136,,,,,,1.104273018,,,,,1.212163992,,-1.488029179,,,,,0.024624652,,-2.52,,-2.52,-3.23,,,,,-0.220553712,-1.403021976,-0.122738614,,,,,,,,,-3.118892575,-1.239281848,0,0,,,,,,,,,0,,,,,,0.203516551,0.203516551,,-0.269168026,-3.3
,NZ,new zealand,06/30/1992,1,8.42,,,,,,0,,,,,-0.54,-0.060267857,-0.044554455,-0.234560949,,,,,,,1.109630816,1.015815867,,,,7.404184133,,10.67300034,-0.060267857,,,,,,0.869712069,,,,,1.792667363,,-1.361071662,,,,,0.240442957,,-0.78,,-0.78,-3.7,,,,,0.602021299,-1.607176876,0.335026143,-0.355028265,-4.445798738,-0.637963874,,,,,-10.235,-4.702021299,0.959055071,0.005843019,0.00292151,,,,,,,,,0,,,,,,-0.861099823,-0.861099823,,-0.135523614,-1.32
,NZ,new zealand,12/31/1992,1,7.7,,,,,,0,,,,,-0.72,-0.085510689,-0.065873742,-0.312747933,,,,,,,1.109630816,1.015815867,,,,6.684184133,,10.67300034,-0.085510689,,,,,,0.556964136,,,,,1.39198582,,-1.369603423,,,,,-0.043287737,,-0.54,,-0.54,-3.23,,,,,-0.058989351,-1.403021976,-0.0328277,-0.387855965,-5.848820713,-0.696953225,,,,,-13.465,-3.142575012,0.957164643,0,0,,,,,,,,,0,,,,,,-0.861099823,-0.861099823,,-0.140625,-1.26
,NZ,new zealand,06/30/1993,1,7.21,,,,,,0,,,,,-0.49,-0.063636364,-0.050308008,-0.212842343,,,,,,,6.396356526,1.285641548,,,,5.924358452,,9.798999786,-0.063636364,,,,,,0.344121793,,,,,0.9691412,,-1.321762493,,,,,0.175216274,,-0.72,,-0.72,-2.53,,,,,-0.759825681,-1.098961485,-0.42284462,-0.668792538,-6.837017305,-1.201778906,,,,,-15.74,-1.313303043,6.241999924,-0.081888928,-0.081888928,,,,,,,,,0,,,,,,-0.679648477,-0.679648477,,-0.143705463,-1.21
,NZ,new zealand,12/31/1993,1,5.835,,,,,,0,,,,,-1.375,-0.190707351,-0.147058824,-0.597261677,,,,,,,6.396356526,1.285641548,,,,4.549358452,,9.798999786,-0.190707351,,,,,,-0.253139884,,,,,0.203950754,,-1.544337786,,,,,-1.162518131,,-0.49,,-0.49,-3.515,,,,,-1.973261319,-1.526818032,-1.098124152,-1.331611796,-8.190086486,-2.392824201,,,,,-18.855,-1.313303043,6.241999924,0,0,,,,,,,,,0,,,,,,-0.679648477,-0.679648477,,-0.242207792,-1.865
,NZ,new zealand,06/30/1994,1,7.685,,,,,,0,,,,,1.85,0.317052271,0.206473214,0.803588438,,,,,,,5.13410853,1.681743029,,,,6.003256971,,8.361000061,0.317052271,,,,,,0.550448554,,,,,1.013048395,,-0.76040768,,,,,2.326715653,,-1.375,,-1.375,-1.275,,,,,-0.357798438,-0.553824464,-0.199115597,-1.352030096,-8.687442574,-2.429514627,,,,,-20,-0.917201562,4.979751928,-0.146749643,-0.146749643,,,,,,,,,0,,,,,,-0.413279662,-0.413279662,,0.065880721,0.475
,NZ,new zealand,12/31/1994,1,8.49,,,,,,0,,,,,0.805,0.104749512,0.09226361,0.349669564,,,,,,,5.13410853,1.681743029,,,,6.808256971,,8.361000061,0.104749512,,,,,,0.900118118,,,,,1.46103262,,-0.418310544,,,,,1.122526318,,1.85,,1.85,-0.235,,,,,0.2856372,-0.10207745,0.158957714,-1.381666826,-7.694902259,-2.482770002,,,,,-17.715,-0.458600781,4.502114821,0,0,,,,,,,,,0,,,,,,-0.413279662,-0.413279662,,0.455012853,2.655
,NZ,new zealand,06/30/1995,1,7.63,,,109.61,,,0,7.69,14.25,,,-0.86,-0.101295642,-0.101295642,-0.373560031,,,,,,,4.735552254,3.755146714,,0.070175439,-7.559824561,3.874853286,0.009197305,6.461999893,-0.101295642,,,,,,0.526558087,,-0.235910081,0.504204129,-1.416191403,-0.171412816,0.074504025,-0.729387879,,,,,-0.60638817,,0.805,,0.805,-0.86,,0,0,0,-2.486202123,-0.373560031,-1.383576808,-2.64250502,-6.665440314,-4.748418413,,,,,-15.345,1.156202123,3.625921438,-0.22712596,-0.22712596,,,,,,,,1.65,0,-69.26,,3.28,,,0.981034951,0.981034951,,-0.007156799,-0.055
